AddressID,AddressLine1,AddressLine2,City,StateProvinceID,StateProvinceCode,StateProvinceName,PostalCode,CountryRegionCode,CountryRegionName,AddressRowGUID,AddressModifiedDate
14365,1415 Edwards Ave,,Coronado,9,CA,California,92118,US,United States,{73B9F397-1B89-4329-84B2-E31B58437A7A},2012-07-11T00:00:00.000Z
14367,9925 Wildberry Court,,St. Leonards,50,NSW,New South Wales,2065,AU,Australia,{79A151F7-CA99-4859-A29D-674600FCC5F4},2013-07-30T00:00:00.000Z
14370,5647 Larch Ct,,Torrance,9,CA,California,90505,US,United States,{ADEB5394-8B1C-49D4-B17B-1050F9CEDAC2},2014-02-12T00:00:00.000Z
14375,1374 Queens Road,,Fremont,9,CA,California,94536,US,United States,{094FB84A-AAE5-4037-AEE4-1237E3DFCBDE},2013-07-06T00:00:00.000Z
14377,6541 Bonita Ave,,Langford,7,BC,British Columbia,V9,CA,Canada,{F46A441D-0BC8-47AA-B471-8E75454D58C7},2014-05-20T00:00:00.000Z
14382,4405 Grant Street,,Salem,58,OR,Oregon,97301,US,United States,{76E83211-7A5D-4E4E-B72B-6C41470905FD},2014-04-16T00:00:00.000Z
14385,8,,,,,,,,,,
14387,5433 Park Glenn,,Victoria,7,BC,British Columbia,V8V,CA,Canada,{82D25144-F363-445B-9065-C555A3F3D5D7},2013-10-30T00:00:00.000Z
14389,Carlsplatz 90,,Darmstadt,19,HE,Hessen,64283,DE,Germany,{33852EF2-FE31-468C-90D3-768EC4DCC2D5},2013-03-12T00:00:00.000Z
14391,6969 Eaker Way,,Oakland,9,CA,California,94611,US,United States,{83EB5096-B0B5-4AD0-AC2A-F4FC7B15BD06},2014-05-26T00:00:00.000Z
14396,9532 Clay Rd,,Lincoln Acres,9,CA,California,91950,US,United States,{FAA9D27D-E9DF-40A1-A93B-ACFBECDF5642},2012-09-06T00:00:00.000Z
14399,561 Lewis Way,,Sooke,7,BC,British Columbia,V0,CA,Canada,{ABC642BC-F1FC-4445-8C2F-8F79AD125F83},2012-08-22T00:00:00.000Z
14402,568,,,,,,,,,,
14403,86 Sierra Ridge,,Cranbourne,77,VIC,Victoria,3977,AU,Australia,{FB7C858A-92B5-4A62-BAE9-651975287775},2013-03-05T00:00:00.000Z
14404,2096 Blackwood Drive,,Melton,77,VIC,Victoria,3337,AU,Australia,{FF9C776A-31C9-4C90-90E4-559B1C72BE05},2011-07-03T00:00:00.000Z
14407,3504 Tossing Way,,Billericay,14,ENG,England,CM11,GB,United Kingdom,{6AF21B5E-1133-4BAE-B655-75D924CA1231},2012-09-20T00:00:00.000Z
14408,1629 Green View Court,,Burien,79,WA,Washington,98168,US,United States,{5DA8487F-C6CE-4DFE-BD03-D1EDFC11BB03},2012-01-31T00:00:00.000Z
14410,3354 Change Circle,,Vancouver,7,BC,British Columbia,V7L 4J4,CA,Canada,{9283C69A-E698-4C3C-A7DE-C318E45A8EFC},2013-12-06T00:00:00.000Z
14414,1258 Yarrow Dr,,Wollongong,50,NSW,New South Wales,2500,AU,Australia,{6DE302D0-7788-4E60-AFEE-EEBE449CD1F2},2013-03-28T00:00:00.000Z
14415,54,,,,,,,,,,
14416,2540 Waterview Place,,Chula Vista,9,CA,California,91910,US,United States,{517F38FE-4DE7-4A9A-93D3-25C834938FC1},2013-02-10T00:00:00.000Z
14417,2901 Ninth Avenue SW Court,,Maidenhead,14,ENG,England,SL67RJ,GB,United Kingdom,{62B1CA86-71F7-4479-A712-3C5AE3EC02CC},2014-04-30T00:00:00.000Z
14419,8480 Zebra Street,,Renton,79,WA,Washington,98055,US,United States,{6603965D-73C5-46B7-A51A-4D7606C8365D},2012-04-23T00:00:00.000Z
14420,8170 Money Dr.,,Chula Vista,9,CA,California,91910,US,United States,{C7F1F356-D6E3-41D3-8317-38B62EBD6C09},2012-07-13T00:00:00.000Z
14422,6344 Dartmouth Way,,Portland,58,OR,Oregon,97205,US,United States,{E5848C7C-6DAC-4C86-931E-B6D06D9AADD9},2014-06-16T00:00:00.000Z
14423,8354 Sugar Valley Blv.,,Sydney,50,NSW,New South Wales,1002,AU,Australia,{0875C0E5-486D-47BB-8DC1-C08FE2D044AD},2012-10-09T00:00:00.000Z
14425,9824 San Rafael,,Melton,77,VIC,Victoria,3337,AU,Australia,{399033F0-09C8-485D-8D25-4AF667497A26},2013-03-16T00:00:00.000Z
14429,331,,,,,,,,,,
14430,2553 RaceCourt,,Silverwater,50,NSW,New South Wales,2264,AU,Australia,{AF656A23-349D-487C-BAE1-9EEE54C34369},2013-09-11T00:00:00.000Z
14431,8908 The Trees Drive,,Mill Valley,9,CA,California,94941,US,United States,{6E3763BA-44CC-42CA-A46F-088C9143DA52},2013-12-24T00:00:00.000Z
14434,3608 Sinclair Avenue,,Sunbury,77,VIC,Victoria,3429,AU,Australia,{88D82AE7-31A4-429F-AC42-DADE88F306E2},2011-09-03T00:00:00.000Z
14436,3394 Rock Drive,,Coronado,9,CA,California,92118,US,United States,{38F85789-42BC-4071-82BD-D25303E7623D},2014-03-04T00:00:00.000Z
14437,1472 South Creek Drive,,Lincoln Acres,9,CA,California,91950,US,United States,{B0C274E4-E91D-41E1-AAE3-59C361EB7532},2012-06-08T00:00:00.000Z
14439,3004 Zulu Court,,Colma,9,CA,California,94014,US,United States,{43296E7C-452B-4714-9FD4-D6C4039FA227},2013-11-05T00:00:00.000Z
14444,7239 Nicholas Drive,,Victoria,7,BC,British Columbia,V8V,CA,Canada,{71CB313F-05DC-4E2B-AB07-5BB48571FDAB},2013-07-10T00:00:00.000Z
14445,8734 Oxford Place,,Vancouver,7,BC,British Columbia,V7L 4J4,CA,Canada,{6B84DB23-22D3-4C00-BC29-EA29D5B613A9},2013-07-01T00:00:00.000Z
14448,2967 St. George Dr,,Glendale,9,CA,California,91203,US,United States,{0E11497C-EC92-4D26-8239-BA9FA78617C1},2014-03-29T00:00:00.000Z
14450,9351 W Lake Drive,,South Melbourne,77,VIC,Victoria,3205,AU,Australia,{BEAEE7A0-3D50-4C75-96FB-F47107886530},2013-02-04T00:00:00.000Z
14451,369,,,,,,,,,,
14452,7527 Brook Way,,Sedro Woolley,79,WA,Washington,98284,US,United States,{1C387C67-511F-4135-A429-D6AE5E2D2EDA},2012-11-24T00:00:00.000Z
14453,2441 Talbart St.,,Long Beach,9,CA,California,90802,US,United States,{DF301449-8766-46A9-B249-30554DA20EF3},2014-01-11T00:00:00.000Z
14454,3033 F St.,,Hervey Bay,64,QLD,Queensland,4655,AU,Australia,{C6C49336-5AE2-4566-A53B-DA5DC4FAB6A8},2014-03-18T00:00:00.000Z
14455,7348 Quail Court,,Geelong,77,VIC,Victoria,3220,AU,Australia,{2D11114E-2A98-4559-8802-5DE673DFBF59},2013-11-22T00:00:00.000Z
14458,5004 Santa Rita Dr,,Issaquah,79,WA,Washington,98027,US,United States,{567FC33F-7953-46F6-9318-5586893E8E33},2013-07-09T00:00:00.000Z
14462,Alderstr 2984,,Kassel,19,HE,Hessen,34117,DE,Germany,{AFA6E765-65CC-450A-8F70-027BEFA59614},2014-01-01T00:00:00.000Z
14465,3406 Raven Court,,Leeds,14,ENG,England,LE18,GB,United Kingdom,{CB783216-0981-4868-A22F-F9EC1BD7E40E},2013-12-11T00:00:00.000Z
14470,4058 First Ave,,Cliffside,7,BC,British Columbia,V8Y 1L1,CA,Canada,{9D021864-2A76-4789-A627-9EDFD09F99DD},2013-09-23T00:00:00.000Z
14472,Knaackstr 956,,Dresden,19,HE,Hessen,01071,DE,Germany,{BE05845F-DC35-44B8-8F83-66B640A7BA8B},2013-03-10T00:00:00.000Z
14473,8382 Cinnabar St,,Renton,79,WA,Washington,98055,US,United States,{2408FF32-BB85-41B9-9DBB-3285D9B902DA},2013-12-17T00:00:00.000Z
14474,132 North Park Court,,San Diego,9,CA,California,92102,US,United States,{641D2EEB-2D74-4646-82F8-7B7E2723015F},2013-09-25T00:00:00.000Z
14475,6500 South Street,,Milwaukie,58,OR,Oregon,97222,US,United States,{4A28FE34-EA23-4B91-81DA-D119F3FBBF27},2014-03-04T00:00:00.000Z
14476,338,,,,,,,,,,
14477,1160 Via Del Sol,,Oak Bay,7,BC,British Columbia,V8P,CA,Canada,{49B813F3-BF19-4E02-970D-32F55D77B33F},2013-11-09T00:00:00.000Z
14482,2228 Ashford Court,,Lebanon,58,OR,Oregon,97355,US,United States,{0510B414-1C26-42D5-8A25-5E6BEC52CF7A},2013-10-18T00:00:00.000Z
14483,5446 Via Estrella,,Cliffside,7,BC,British Columbia,V8Y 1L1,CA,Canada,{0F229B6C-6E0A-4ADD-A492-85039996EE58},2014-03-12T00:00:00.000Z
14486,1828 Mt. Orange Place,,London,14,ENG,England,SW8 4BG,GB,United Kingdom,{40797003-F92E-40B3-BA0A-5841C6E595F9},2011-10-20T00:00:00.000Z
14488,2141 Banking Road,,Bellflower,9,CA,California,90706,US,United States,{98E5723A-F006-4814-A18A-5CAA6D2B5BD3},2013-11-01T00:00:00.000Z
14490,7954 Vista Avenue,,Lemon Grove,9,CA,California,91945,US,United States,{E2EFCD32-6B53-4143-8E3A-49130B1A24CC},2013-07-21T00:00:00.000Z
14494,9236 Woodland Drive,,Mill Valley,9,CA,California,94941,US,United States,{029E87C4-799F-4778-9C77-D5E612F12974},2013-10-20T00:00:00.000Z
14495,66,,,,,,,,,,
14496,478 Grant St,,Burien,79,WA,Washington,98168,US,United States,{B7113FAA-A5A0-4C4E-ADF6-80961E4ECB9B},2013-10-27T00:00:00.000Z
14499,344,,,,,,,,,,
14500,2128 Evelyn Court,,London,14,ENG,England,SW6 SBY,GB,United Kingdom,{B9A4A6B3-6B80-4C98-B423-252CACA637BA},2012-11-04T00:00:00.000Z
14501,2538 Stafford Ave,,Tacoma,79,WA,Washington,98403,US,United States,{762A9976-5BA1-4FA1-B1AD-55B360674B7F},2013-07-30T00:00:00.000Z
14505,3312 Tanager Court,,Metchosin,7,BC,British Columbia,V9,CA,Canada,{B03B51EA-BB5A-479D-9F2D-170C906C927D},2013-07-13T00:00:00.000Z
14507,4594 Springer Court,,Portland,58,OR,Oregon,97205,US,United States,{CBABEC7D-6702-4EF5-AB41-E3BFC175C1EF},2014-02-12T00:00:00.000Z
14508,Postfach 66 07 00,,Paderborn,20,HH,Hamburg,33041,DE,Germany,{8FA6DF01-D336-4855-9381-297602FC38A1},2013-01-02T00:00:00.000Z
14510,9039 Blocking Ct.,,Grossmont,9,CA,California,91941,US,United States,{33519A5A-F671-4C87-A78E-EFEA3A12540D},2013-01-25T00:00:00.000Z
14513,4581 Coldwater Drive,,Rockhampton,64,QLD,Queensland,4700,AU,Australia,{C111E2FB-3E5E-4172-9576-8F9ADA7A0CFA},2014-03-17T00:00:00.000Z
14514,3993 Jabber Place,,Los Angeles,9,CA,California,90012,US,United States,{F3018051-2817-4FCA-A370-D83D1796CCA9},2013-03-14T00:00:00.000Z
14516,2,,,,,,,,,,
14518,2111 Ringing Dr,,Cliffside,7,BC,British Columbia,V8Y 1L1,CA,Canada,{06BB0CF1-2EA0-4A57-B43A-4A1A740DB77F},2013-08-18T00:00:00.000Z
14522,3098 Seabourne Ct,,Oregon City,58,OR,Oregon,97045,US,United States,{1E28C998-62A2-4434-B589-4C3D9746A3C8},2014-06-04T00:00:00.000Z
14523,3393 Alpha Way,,Santa Monica,9,CA,California,90401,US,United States,{92F7D2F2-00FB-4417-972D-8742DADE4972},2014-05-07T00:00:00.000Z
14524,4634 Hilltop Rd,,Torrance,9,CA,California,90505,US,United States,{7AD133E3-B74D-4E5F-8FB6-A40C4646B4A8},2013-08-20T00:00:00.000Z
14525,Welt Platz 1,Verkaufsabteilung,Frankfurt,19,HE,Hessen,60323,DE,Germany,{C2A5D8C2-E8E5-4199-95D4-09DB1E26A7B9},2014-01-15T00:00:00.000Z
14527,9333 Georgia Street,,Bendigo,77,VIC,Victoria,3550,AU,Australia,{835CB684-2695-44FF-A901-8BFFAFB057CD},2013-11-19T00:00:00.000Z
14531,8225 Northridge Road,,Edmonds,79,WA,Washington,98020,US,United States,{0AEB54FE-3C51-4228-949D-29AF96B627FD},2011-10-12T00:00:00.000Z
14532,4848 Lighthouse Way,,Metchosin,7,BC,British Columbia,V9,CA,Canada,{49A1E754-EE29-4659-B13E-A0E39B3BF1FF},2013-11-04T00:00:00.000Z
14533,Winterfeldtstr 2529,,Hamburg,19,HE,Hessen,22001,DE,Germany,{2A788130-B197-4F31-86B5-29A5CDF05E13},2014-01-29T00:00:00.000Z
14534,1736 Windsor Drive,,Caloundra,64,QLD,Queensland,4551,AU,Australia,{50B16760-F908-4262-B10D-DE9C637812E8},2012-06-27T00:00:00.000Z
14535,9761 Darnett Circle,,Lebanon,58,OR,Oregon,97355,US,United States,{30B588C1-54AB-4AD8-9FCC-CB34B0F1F517},2014-05-28T00:00:00.000Z
14536,9293 Liszt Way,,Lakewood,9,CA,California,90712,US,United States,{A1DDB3D7-CDCE-44E1-ABF6-3E7EC45B0606},2013-10-07T00:00:00.000Z
14538,4247 Bellows Ct,,Novato,9,CA,California,94947,US,United States,{6E2E7F14-E5F5-4BD3-803F-59DFCB1AB784},2014-05-18T00:00:00.000Z
14540,7342 Dew Drop Circle,,Beverly Hills,9,CA,California,90210,US,United States,{8273E45A-2D10-4761-9E3B-E40A39A826D8},2012-03-28T00:00:00.000Z
14541,4593 Camino Peral,,Burien,79,WA,Washington,98168,US,United States,{1D5DFFBE-685C-4F02-81FC-2521D324FEBC},2012-03-11T00:00:00.000Z
14542,1065 Almond St.,,Maidenhead,14,ENG,England,SL67RJ,GB,United Kingdom,{54344A9D-3164-41B8-8277-C2101B0C3679},2013-12-25T00:00:00.000Z
14547,828 Pinewood Court,,Walla Walla,79,WA,Washington,99362,US,United States,{4A1B30EA-7A87-4833-8939-F08C130C8582},2013-11-30T00:00:00.000Z
14548,3,,,,,,,,,,
14551,6769 Kingswood Circle,,Burbank,9,CA,California,91502,US,United States,{3B6F8AE0-3E32-4DB7-A49C-02D446FAA352},2013-09-19T00:00:00.000Z
14554,4633 Jefferson Street,,Los Angeles,9,CA,California,90012,US,United States,{2246ACAB-F043-4EE9-BE92-4F71AEDD1556},2013-12-13T00:00:00.000Z
14555,8345 Orangewood Ave.,,West Covina,9,CA,California,91791,US,United States,{A3EEBE6B-D2A6-4821-86B1-5D9D89CF5304},2012-11-20T00:00:00.000Z
14556,537 Panoramic Avenue,,Matraville,50,NSW,New South Wales,2036,AU,Australia,{F703D178-A879-402D-A277-97F2FC686EF0},2012-04-11T00:00:00.000Z
14558,9627 N. Civic Drive,,San Diego,9,CA,California,92102,US,United States,{C0C19046-381B-4F85-BAD3-81D7D036908D},2013-04-02T00:00:00.000Z
14564,4073 Niagara Court,,Beaverton,58,OR,Oregon,97005,US,United States,{91A33392-75FC-47F9-B81C-8FB9E5C81D8C},2014-05-14T00:00:00.000Z
14565,8001 Roosevelt Avenue,,Hervey Bay,64,QLD,Queensland,4655,AU,Australia,{EB45B4B1-D8E3-4146-BD1D-F33670716CE3},2014-04-05T00:00:00.000Z
14567,6564 Bellwood Dr,,Cambridge,14,ENG,England,CB4 4BZ,GB,United Kingdom,{5CB4F437-AD70-473E-9CAC-50C05586DA7A},2012-01-31T00:00:00.000Z
14570,9759 Dover Way,,Bellflower,9,CA,California,90706,US,United States,{2A2B9599-0810-4E81-BE20-848B73835FD8},2014-03-08T00:00:00.000Z
14571,9800 St. George Dr,,Yakima,79,WA,Washington,98901,US,United States,{847D9C1F-93A1-497F-BB7D-DC337D43F2C5},2013-08-30T00:00:00.000Z
14574,6024 Lacanda,,Chula Vista,9,CA,California,91910,US,United States,{CAD037F4-1D1B-4318-AAC9-AD96FAC8F480},2013-07-22T00:00:00.000Z
14575,1082 Selena Court,,Runcorn,14,ENG,England,TY31,GB,United Kingdom,{13851C14-8189-4993-87C1-DE15649490AD},2013-09-04T00:00:00.000Z
14578,Postfach 11 00 99,,Duesseldorf,19,HE,Hessen,40605,DE,Germany,{D7FC0217-1C46-43B4-AE4D-C3AA404BCE1B},2014-03-28T00:00:00.000Z
14579,2507 Bonsai Court,,Oxford,14,ENG,England,OX14 4SE,GB,United Kingdom,{763F475C-F951-4D77-8274-AA416ABE617B},2013-04-13T00:00:00.000Z
14580,Hochstr 8777,,Berlin,20,HH,Hamburg,14111,DE,Germany,{7B442B6E-32EF-43E8-A218-2520A5E4DE21},2014-05-30T00:00:00.000Z
14584,482 ViewPoint Court,,Everett,79,WA,Washington,98201,US,United States,{7A17DEE5-B5D5-481E-906D-2F1795CA2E27},2014-02-11T00:00:00.000Z
14585,4887 Benthill Ct,,San Carlos,9,CA,California,94070,US,United States,{552AF118-2FE4-4ABE-9431-906566F07CB9},2013-08-22T00:00:00.000Z
14586,8308 Fox Way,,Concord,9,CA,California,94519,US,United States,{A72D5053-9A0C-4F54-8954-B6C1C30CE47E},2013-09-07T00:00:00.000Z
14587,5866 Military E,,North Sydney,50,NSW,New South Wales,2055,AU,Australia,{F69AC155-4511-4953-AC80-8E0CAB9E56F3},2012-12-11T00:00:00.000Z
14588,1256 American Beauty Dr,,Langford,7,BC,British Columbia,V9,CA,Canada,{7BC1208F-DF36-47A8-9823-16907F7118B2},2013-07-02T00:00:00.000Z
14589,1102,,,,,,,,,,
14591,7450 Olivera Rd,,Newton,7,BC,British Columbia,V2M1N7,CA,Canada,{97889A92-975D-4BDD-8ABF-3141E20D7FCC},2013-08-29T00:00:00.000Z
14596,1261 Viking Drive,,Everett,79,WA,Washington,98201,US,United States,{BC016F69-F1AF-47D1-9701-6D44F0D1E21E},2014-05-27T00:00:00.000Z
14598,1301 Northstar Drive,,Oak Bay,7,BC,British Columbia,V8P,CA,Canada,{B613E841-6F7C-4456-9BD4-E17F1F4A93B3},2014-04-27T00:00:00.000Z
14600,2288 Gingham Way,,Milwaukie,58,OR,Oregon,97222,US,United States,{B4F70FC3-25FD-41DF-94D1-1977C2BF2F03},2013-11-05T00:00:00.000Z
14603,5238 MountainAire Parkway,,Concord,9,CA,California,94519,US,United States,{9DD25A8F-3DDB-482D-BA63-CF4F8EDBFB4E},2013-11-15T00:00:00.000Z
14606,5757,,,,,,,,,,
14608,9016 Clear,,North Sydney,50,NSW,New South Wales,2055,AU,Australia,{6C041DEC-25D2-42B2-B468-44745B01947D},2012-07-19T00:00:00.000Z
14610,6387 Tanager Road,,Newcastle upon Tyne,14,ENG,England,NT20,GB,United Kingdom,{53369823-F9B4-46DE-8BFC-C32C12AAD596},2013-07-16T00:00:00.000Z
14615,4044 Pine Creek Way,,Woolston,14,ENG,England,WA1 4SY,GB,United Kingdom,{F7A48374-04DA-4520-8C6A-51B56A5828B2},2013-02-27T00:00:00.000Z
14616,4037 San View Way,,Sooke,7,BC,British Columbia,V0,CA,Canada,{BE15B695-F09A-4E9D-89DE-CF2EB9C7B956},2013-10-19T00:00:00.000Z
14618,1464 Lincoln Dr.,,Burbank,9,CA,California,91502,US,United States,{3217CF32-6693-42AF-AE99-D21CDE780DA8},2013-07-16T00:00:00.000Z
14619,8483 Arizona Drive,,Burbank,9,CA,California,91502,US,United States,{63B566A5-3409-449D-9C13-91A188DECC63},2012-11-22T00:00:00.000Z
14620,Lieblingsweg 245,,Frankfurt am Main,70,SL,Saarland,60075,DE,Germany,{1BC3CD7F-BCA0-4028-A430-E09E77FC57F7},2014-04-02T00:00:00.000Z
14624,6093 Olivera Road,,Port Macquarie,50,NSW,New South Wales,2444,AU,Australia,{725534E5-E8B5-4F6A-83E3-B15F38680304},2012-05-19T00:00:00.000Z
14627,2542 Pinecrest Court,,Bury,14,ENG,England,PE17,GB,United Kingdom,{BE8C5EF1-81A2-4D7C-8578-4B4894800312},2014-04-16T00:00:00.000Z
14628,8426 Kendall Rd.,,Rhodes,50,NSW,New South Wales,2138,AU,Australia,{A0C6DAB4-95C9-4172-8BD1-B7A08C753831},2013-11-06T00:00:00.000Z
14637,5665 Las Lomas Way,,Torrance,9,CA,California,90505,US,United States,{3D250344-CD5A-4E85-8A02-D74A30441959},2013-11-20T00:00:00.000Z
14638,7669 Springfield Drive,,Woodland Hills,9,CA,California,91364,US,United States,{4A779654-E24B-4EF2-94B0-8FA51434A909},2012-04-11T00:00:00.000Z
14640,1627 Ashford Court,,Kirkby,14,ENG,England,KB9,GB,United Kingdom,{A59A8DF1-AEAD-4761-A0A0-F251D5AB4B05},2013-09-03T00:00:00.000Z
14642,652,,,,,,,,,,
14643,4672 Euclid Ave,,Kirkland,79,WA,Washington,98033,US,United States,{CFD395FE-BF38-42BC-89B9-43C653C8BCCF},2014-05-08T00:00:00.000Z
14644,2495 Rachele Road,,Langford,7,BC,British Columbia,V9,CA,Canada,{D696F7B3-FEDA-47CF-9C10-F307D527E3C1},2012-03-12T00:00:00.000Z
14645,2282 Near Dr,,Santa Monica,9,CA,California,90401,US,United States,{E00F4A3D-840C-4259-A5E2-E604BC272BAC},2014-05-20T00:00:00.000Z
14647,617 LindenTree Dr,,Coronado,9,CA,California,92118,US,United States,{A09360CB-CB9B-4ADD-B9CB-4F8AA31FF8B4},2013-10-02T00:00:00.000Z
14648,400 Matterhorn Court,,Palo Alto,9,CA,California,94303,US,United States,{10507337-DFE2-47C9-AB78-664EA029A240},2013-11-08T00:00:00.000Z
14649,1387 Dias Circle,,Port Orchard,79,WA,Washington,98366,US,United States,{3E89FD82-DF2B-4DF6-8BB1-5EABE69D54A7},2014-05-19T00:00:00.000Z
14654,6127 Lilly Lane,,Lincoln Acres,9,CA,California,91950,US,United States,{FC9D4081-4D79-4F8B-A5C2-49C69649A8D1},2013-10-21T00:00:00.000Z
14656,1490 Marina Pkwy.,,Matraville,50,NSW,New South Wales,2036,AU,Australia,{C27A0EBD-4395-499A-B973-9CEBE7C82DF7},2012-08-12T00:00:00.000Z
14657,3737 Bellord Ct,,Shawnee,7,BC,British Columbia,V9B 2C3,CA,Canada,{46996A74-13B5-4963-89C6-6DC19CBD406E},2012-06-02T00:00:00.000Z
14658,5486 Maria Vega Court,,Townsville,64,QLD,Queensland,4810,AU,Australia,{CB647AAE-C524-443C-BEB4-9A0897346948},2011-09-28T00:00:00.000Z
14659,52,,,,,,,,,,
14660,1855 Rio Blanco Drive,,Grossmont,9,CA,California,91941,US,United States,{401B2632-1287-49B1-ABFC-DB99713E044B},2014-03-07T00:00:00.000Z
14662,3136 Pinewood Court,,Burlingame,9,CA,California,94010,US,United States,{1D59EEE5-14FE-469F-B056-00E6C9451BE5},2014-04-03T00:00:00.000Z
14669,Moritzstr 44,,Sulzbach Taunus,70,SL,Saarland,66272,DE,Germany,{4439352B-8578-4049-91B6-0BC797BCAD2F},2012-07-12T00:00:00.000Z
14671,2536 El Capitan Lane,,Langford,7,BC,British Columbia,V9,CA,Canada,{FFCD97C9-1E46-49E9-88BE-E660F720F8EA},2014-04-07T00:00:00.000Z
14675,3309 Clay Way,,Spring Valley,9,CA,California,91977,US,United States,{A60C7EEB-25FB-4791-9BC3-2131497898D0},2012-04-29T00:00:00.000Z
14676,1641 Overhill Rd,,Walla Walla,79,WA,Washington,99362,US,United States,{2DB2473D-F377-487F-8382-37652FA44B81},2012-05-09T00:00:00.000Z
14680,6381 Cardinal,,Issaquah,79,WA,Washington,98027,US,United States,{55513B89-B833-4A11-B3B2-6D6BC934556C},2013-08-27T00:00:00.000Z
14681,3432 White Pl.,,Rockhampton,64,QLD,Queensland,4700,AU,Australia,{34823650-C954-4AAC-811E-1DE66B3CB21A},2013-09-19T00:00:00.000Z
14685,7876 Clinton Dr,,Royal Oak,7,BC,British Columbia,V8X,CA,Canada,{C558A19C-7B1F-43F9-ABC2-8BAD9F812583},2012-05-01T00:00:00.000Z
14687,5740 Cherry Street,,Santa Monica,9,CA,California,90401,US,United States,{15D90FC3-7C86-489D-81BA-D311AEAD40E8},2014-01-04T00:00:00.000Z
14703,3141 Jabber Place,,Ballard,79,WA,Washington,98107,US,United States,{865A5FEC-6992-4BB2-8775-DEDDE0855309},2014-03-25T00:00:00.000Z
14706,566 Greer Ave,,London,14,ENG,England,W1V 5RN,GB,United Kingdom,{6DDC5247-D6A9-4081-B01E-B6A7036157A6},2013-07-26T00:00:00.000Z
14709,8186 St. Michael Drive,#a,Findon,66,SA,South Australia,5023,AU,Australia,{61215C21-054A-4606-A2E3-F84F9FAD1325},2011-12-03T00:00:00.000Z
14713,1465 Dover Drive,,Bremerton,79,WA,Washington,98312,US,United States,{CCBF123C-2ABD-4B7B-89F0-E5DFCA406981},2011-09-28T00:00:00.000Z
14714,6264 Center Ave,,Everett,79,WA,Washington,98201,US,United States,{A7DB47E2-CEDD-41F5-B6AC-2EF18DC3000B},2013-07-18T00:00:00.000Z
14715,8268 Donald Dr,,Puyallup,79,WA,Washington,98371,US,United States,{D3AFC952-4CDF-4B1B-94D1-91F234557BC1},2014-03-12T00:00:00.000Z
14716,5934 Warmcastle Ct.,,Warrnambool,77,VIC,Victoria,3280,AU,Australia,{1FF1ACCB-0E9D-4AD8-B88E-29688ED354A4},2014-05-21T00:00:00.000Z
14717,Ro�str 9938,,Frankfurt,19,HE,Hessen,60323,DE,Germany,{806EBD09-787F-4EBD-824B-E7D1C411876D},2013-01-08T00:00:00.000Z
14720,7159 Shell Circle,,Seattle,79,WA,Washington,98104,US,United States,{C161876C-488C-4921-B8D8-D3B357D98C7C},2013-08-30T00:00:00.000Z
14724,5023 Scenic Avenue,,Bremerton,79,WA,Washington,98312,US,United States,{96000DEC-9862-4B69-A925-C617F2FA40B3},2013-11-16T00:00:00.000Z
14725,661 Cardinal Dr,,Beaverton,58,OR,Oregon,97005,US,United States,{D5430FCF-1270-4190-A207-1B2D06F49595},2014-04-08T00:00:00.000Z
14730,7587 Providence Dr,,Kirkland,79,WA,Washington,98033,US,United States,{C61235AE-DD17-4FF6-B1E7-8DD7F2875DD8},2014-04-14T00:00:00.000Z
14733,3128 Ramsey Circle,,Gold Coast,64,QLD,Queensland,4217,AU,Australia,{98D7FAE1-1158-4012-AF41-16E71B3B8A9D},2013-09-03T00:00:00.000Z
14735,6975 Olivera Road,,San Diego,9,CA,California,92102,US,United States,{74199146-D3B6-4684-866F-FE1A0C1DBF11},2013-08-21T00:00:00.000Z
14743,5866 Harvard Court,,Redmond,79,WA,Washington,98052,US,United States,{A5A3B501-985A-44B7-8714-1321ABA7701C},2014-05-27T00:00:00.000Z
14746,7402 Oakgrove Rd,,Coronado,9,CA,California,92118,US,United States,{89C75898-FA49-4822-A28A-8FC8F0C52C6A},2014-06-05T00:00:00.000Z
14751,6703 Milburn Dr.,,St. Leonards,50,NSW,New South Wales,2065,AU,Australia,{E43D69E0-8F89-47D9-B7FC-C96989C7B4E8},2013-12-15T00:00:00.000Z
14752,1889 String Drive,,Oak Bay,7,BC,British Columbia,V8P,CA,Canada,{8669B057-8A0E-4228-8D95-E60B1C723E9C},2013-08-18T00:00:00.000Z
14757,K�nigsteiner Stra�e 750,,M�nchen,19,HE,Hessen,80074,DE,Germany,{EA6496CC-1D81-4337-89A1-D79D1EA8AAB1},2013-10-16T00:00:00.000Z
14760,5625 7810th Avenue,,Rockhampton,64,QLD,Queensland,4700,AU,Australia,{BC509214-8672-4AE5-898E-4F7B419C873A},2013-11-03T00:00:00.000Z
14764,8,,,,,,,,,,
14770,6120 Apple Court,,Hervey Bay,64,QLD,Queensland,4655,AU,Australia,{5ECD6089-A2B0-4B74-B769-7960FC7BA2A4},2013-05-04T00:00:00.000Z
14771,2743 Veale Ave,,Chula Vista,9,CA,California,91910,US,United States,{3AFC4449-D854-4BFC-9F9B-2D278EB944E3},2012-05-23T00:00:00.000Z
14774,7188 Viewpoint Ct,,Renton,79,WA,Washington,98055,US,United States,{211C754E-5438-4DEA-918A-FE06F650ED28},2014-03-28T00:00:00.000Z
