WorkOrderID	ProductID	OrderQty	StockedQty	ScrappedQty	StartDate	EndDate	DueDate	ScrapReasonID	ModifiedDate
44770	924	23	23	0	2013-09-02 00:00:00	2013-09-12 00:00:00	2013-09-13 00:00:00		2013-09-12 00:00:00
44771	925	16	16	0	2013-09-02 00:00:00	2013-09-12 00:00:00	2013-09-13 00:00:00		2013-09-12 00:00:00
44772	926	24	24	0	2013-09-02 00:00:00	2013-09-12 00:00:00	2013-09-13 00:00:00		2013-09-12 00:00:00
44773	927	19	19	0	2013-09-02 00:00:00	2013-09-12 00:00:00	2013-09-13 00:00:00		2013-09-12 00:00:00
44774	942	21	21	0	2013-09-02 00:00:00	2013-09-18 00:00:00	2013-09-13 00:00:00		2013-09-18 00:00:00
44775	943	18	18	0	2013-09-02 00:00:00	2013-09-18 00:00:00	2013-09-13 00:00:00		2013-09-18 00:00:00
44776	944	25	25	0	2013-09-02 00:00:00	2013-09-18 00:00:00	2013-09-13 00:00:00		2013-09-18 00:00:00
44777	945	2183	2183	0	2013-09-02 00:00:00	2013-09-18 00:00:00	2013-09-13 00:00:00		2013-09-18 00:00:00
44778	946	247	247	0	2013-09-02 00:00:00	2013-09-18 00:00:00	2013-09-13 00:00:00		2013-09-18 00:00:00
44779	947	450	450	0	2013-09-02 00:00:00	2013-09-18 00:00:00	2013-09-13 00:00:00		2013-09-18 00:00:00
44780	949	710	693	17	2013-09-02 00:00:00	2013-09-18 00:00:00	2013-09-13 00:00:00	13	2013-09-18 00:00:00
44781	950	1163	1163	0	2013-09-02 00:00:00	2013-09-18 00:00:00	2013-09-13 00:00:00		2013-09-18 00:00:00
44782	951	310	310	0	2013-09-02 00:00:00	2013-09-18 00:00:00	2013-09-13 00:00:00		2013-09-18 00:00:00
44783	994	1000	1000	0	2013-09-02 00:00:00	2013-09-18 00:00:00	2013-09-13 00:00:00		2013-09-18 00:00:00
44784	995	738	724	14	2013-09-02 00:00:00	2013-09-18 00:00:00	2013-09-13 00:00:00	14	2013-09-18 00:00:00
44785	996	445	445	0	2013-09-02 00:00:00	2013-09-18 00:00:00	2013-09-13 00:00:00		2013-09-18 00:00:00
44786	3	22440	21767	673	2013-09-02 00:00:00	2013-09-12 00:00:00	2013-09-13 00:00:00	14	2013-09-12 00:00:00
44787	324	5816	5816	0	2013-09-02 00:00:00	2013-09-12 00:00:00	2013-09-13 00:00:00		2013-09-12 00:00:00
44788	327	2908	2908	0	2013-09-02 00:00:00	2013-09-12 00:00:00	2013-09-13 00:00:00		2013-09-12 00:00:00
44789	328	1496	1496	0	2013-09-02 00:00:00	2013-09-12 00:00:00	2013-09-13 00:00:00		2013-09-12 00:00:00
44790	329	1688	1646	42	2013-09-02 00:00:00	2013-09-12 00:00:00	2013-09-13 00:00:00	15	2013-09-12 00:00:00
44791	330	1422	1422	0	2013-09-02 00:00:00	2013-09-12 00:00:00	2013-09-13 00:00:00		2013-09-12 00:00:00
44792	398	2303	2303	0	2013-09-02 00:00:00	2013-09-12 00:00:00	2013-09-13 00:00:00		2013-09-12 00:00:00
44793	399	2908	2908	0	2013-09-02 00:00:00	2013-09-12 00:00:00	2013-09-13 00:00:00		2013-09-12 00:00:00
44794	400	1116	1116	0	2013-09-02 00:00:00	2013-09-12 00:00:00	2013-09-13 00:00:00		2013-09-12 00:00:00
44795	401	3250	3250	0	2013-09-02 00:00:00	2013-09-12 00:00:00	2013-09-13 00:00:00		2013-09-12 00:00:00
44796	529	2303	2303	0	2013-09-02 00:00:00	2013-09-12 00:00:00	2013-09-13 00:00:00		2013-09-12 00:00:00
44797	532	11632	11318	314	2013-09-02 00:00:00	2013-09-12 00:00:00	2013-09-13 00:00:00	16	2013-09-12 00:00:00
44798	533	2908	2908	0	2013-09-02 00:00:00	2013-09-12 00:00:00	2013-09-13 00:00:00		2013-09-12 00:00:00
44799	534	2908	2908	0	2013-09-02 00:00:00	2013-09-12 00:00:00	2013-09-13 00:00:00		2013-09-12 00:00:00
44800	802	1002	1002	0	2013-09-02 00:00:00	2013-09-18 00:00:00	2013-09-13 00:00:00		2013-09-18 00:00:00
44801	803	758	758	0	2013-09-02 00:00:00	2013-09-18 00:00:00	2013-09-13 00:00:00		2013-09-18 00:00:00
44802	804	1148	1148	0	2013-09-02 00:00:00	2013-09-18 00:00:00	2013-09-13 00:00:00		2013-09-18 00:00:00
44803	316	5816	5613	203	2013-09-02 00:00:00	2013-09-12 00:00:00	2013-09-13 00:00:00	1	2013-09-12 00:00:00
44804	331	5816	5816	0	2013-09-02 00:00:00	2013-09-12 00:00:00	2013-09-13 00:00:00		2013-09-12 00:00:00
44805	350	2908	2908	0	2013-09-02 00:00:00	2013-09-12 00:00:00	2013-09-13 00:00:00		2013-09-12 00:00:00
44806	531	2908	2908	0	2013-09-02 00:00:00	2013-09-12 00:00:00	2013-09-13 00:00:00		2013-09-12 00:00:00
44807	779	1	1	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44808	780	1	1	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44809	781	3	3	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44810	782	3	3	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44811	783	1	1	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44812	792	1	1	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44813	793	1	1	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44814	959	1	1	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44815	974	2	2	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44816	976	1	1	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44817	977	1	1	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44818	980	1	1	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44819	983	1	1	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44820	993	1	1	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44821	997	1	1	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44822	514	3	3	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44823	516	9	9	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44824	517	2	2	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44825	518	3	3	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44826	519	2	2	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44827	520	1	1	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44828	706	1	1	0	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00		2013-09-13 00:00:00
44829	722	1	1	0	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00		2013-09-13 00:00:00
44830	736	1	1	0	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00		2013-09-13 00:00:00
44831	739	1	1	0	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00		2013-09-13 00:00:00
44832	742	3	3	0	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00		2013-09-13 00:00:00
44833	743	1	1	0	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00		2013-09-13 00:00:00
44834	747	3	3	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44835	748	1	1	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44836	805	4	4	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44837	806	16	16	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44838	808	3	3	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44839	810	9	9	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44840	811	2	2	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44841	812	3	3	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44842	813	2	2	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44843	815	3	3	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44844	816	9	9	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44845	818	2	2	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44846	819	3	3	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44847	820	2	2	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44848	821	1	1	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44849	823	3	3	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44850	824	9	9	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44851	826	2	2	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44852	827	3	3	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44853	828	2	2	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44854	829	1	1	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44855	834	2	2	0	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00		2013-09-13 00:00:00
44856	836	1	1	0	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00		2013-09-13 00:00:00
44857	838	1	1	0	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00		2013-09-13 00:00:00
44858	894	20	20	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44859	897	1	1	0	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00		2013-09-13 00:00:00
44860	906	1	1	0	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00		2013-09-13 00:00:00
44861	927	1	1	0	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00		2013-09-13 00:00:00
44862	942	1	1	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44863	945	20	20	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44864	946	1	1	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44865	949	4	4	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44866	950	16	16	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44867	994	6	6	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44868	995	12	12	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44869	996	2	2	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44870	3	200	200	0	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00		2013-09-13 00:00:00
44871	324	40	40	0	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00		2013-09-13 00:00:00
44872	327	20	20	0	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00		2013-09-13 00:00:00
44873	328	24	24	0	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00		2013-09-13 00:00:00
44874	329	14	14	0	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00		2013-09-13 00:00:00
44875	330	2	2	0	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00		2013-09-13 00:00:00
44876	398	20	20	0	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00		2013-09-13 00:00:00
44877	399	20	20	0	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00		2013-09-13 00:00:00
44878	400	10	10	0	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00		2013-09-13 00:00:00
44879	401	30	30	0	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00		2013-09-13 00:00:00
44880	529	20	20	0	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00		2013-09-13 00:00:00
44881	532	80	80	0	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00		2013-09-13 00:00:00
44882	533	20	20	0	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00		2013-09-13 00:00:00
44883	534	20	20	0	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00		2013-09-13 00:00:00
44884	802	4	4	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44885	803	5	5	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44886	804	11	11	0	2013-09-03 00:00:00	2013-09-14 00:00:00	2013-09-14 00:00:00		2013-09-14 00:00:00
44887	316	40	40	0	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00		2013-09-13 00:00:00
44888	331	40	39	1	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00	15	2013-09-13 00:00:00
44889	350	20	20	0	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00		2013-09-13 00:00:00
44890	531	20	20	0	2013-09-03 00:00:00	2013-09-13 00:00:00	2013-09-14 00:00:00		2013-09-13 00:00:00
44891	779	1	1	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44892	780	1	1	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44893	782	1	1	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44894	783	1	1	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44895	800	2	2	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44896	801	1	1	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44897	954	1	1	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44898	957	1	1	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44899	966	1	1	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44900	969	1	1	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44901	971	1	1	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44902	972	1	1	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44903	977	2	2	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44904	981	1	1	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44905	997	1	1	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44906	998	1	1	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44907	999	1	1	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44908	514	1	1	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44909	516	4	4	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44910	517	5	5	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44911	518	3	3	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44912	521	2	2	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44913	522	4	4	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44914	722	2	2	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44915	736	1	1	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44916	737	1	1	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44917	738	1	1	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44918	739	1	1	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44919	743	1	1	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44920	747	1	1	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44921	748	1	1	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44922	805	5	5	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44923	806	10	10	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44924	807	4	4	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44925	808	1	1	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44926	810	4	4	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44927	811	5	5	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44928	812	3	3	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44929	815	1	1	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44930	816	4	4	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44931	818	5	5	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44932	819	3	3	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44933	821	6	6	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44934	823	1	1	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44935	824	4	4	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44936	826	5	5	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44937	827	3	3	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44938	829	6	6	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44939	835	2	2	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44940	836	1	1	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44941	885	1	1	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44942	887	1	1	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44943	890	1	1	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44944	891	1	1	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44945	892	1	1	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44946	893	1	1	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44947	894	19	19	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44948	904	1	1	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44949	945	19	19	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44950	947	6	6	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44951	949	5	5	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44952	950	10	10	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44953	951	4	4	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44954	994	9	9	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44955	995	6	6	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44956	996	4	4	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44957	3	190	190	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44958	324	38	38	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44959	327	19	19	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44960	328	10	10	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44961	329	16	16	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44962	330	12	12	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44963	398	19	19	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44964	399	19	19	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44965	400	12	12	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44966	401	26	26	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44967	529	19	19	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44968	532	76	76	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44969	533	19	19	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44970	534	19	19	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44971	802	5	5	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44972	803	4	4	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44973	804	10	10	0	2013-09-04 00:00:00	2013-09-22 00:00:00	2013-09-15 00:00:00		2013-09-22 00:00:00
44974	316	38	38	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44975	331	38	38	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44976	350	19	19	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44977	531	19	19	0	2013-09-04 00:00:00	2013-09-14 00:00:00	2013-09-15 00:00:00		2013-09-14 00:00:00
44978	780	1	1	0	2013-09-05 00:00:00	2013-09-16 00:00:00	2013-09-16 00:00:00		2013-09-16 00:00:00
44979	782	1	1	0	2013-09-05 00:00:00	2013-09-16 00:00:00	2013-09-16 00:00:00		2013-09-16 00:00:00
44980	795	2	2	0	2013-09-05 00:00:00	2013-09-16 00:00:00	2013-09-16 00:00:00		2013-09-16 00:00:00
44981	797	1	1	0	2013-09-05 00:00:00	2013-09-16 00:00:00	2013-09-16 00:00:00		2013-09-16 00:00:00
44982	801	1	1	0	2013-09-05 00:00:00	2013-09-16 00:00:00	2013-09-16 00:00:00		2013-09-16 00:00:00
44983	957	1	1	0	2013-09-05 00:00:00	2013-09-16 00:00:00	2013-09-16 00:00:00		2013-09-16 00:00:00
44984	967	2	2	0	2013-09-05 00:00:00	2013-09-16 00:00:00	2013-09-16 00:00:00		2013-09-16 00:00:00
44985	968	1	1	0	2013-09-05 00:00:00	2013-09-16 00:00:00	2013-09-16 00:00:00		2013-09-16 00:00:00
44986	969	1	1	0	2013-09-05 00:00:00	2013-09-16 00:00:00	2013-09-16 00:00:00		2013-09-16 00:00:00
44987	971	1	1	0	2013-09-05 00:00:00	2013-09-16 00:00:00	2013-09-16 00:00:00		2013-09-16 00:00:00
44988	973	1	1	0	2013-09-05 00:00:00	2013-09-16 00:00:00	2013-09-16 00:00:00		2013-09-16 00:00:00
44989	977	1	1	0	2013-09-05 00:00:00	2013-09-16 00:00:00	2013-09-16 00:00:00		2013-09-16 00:00:00
