WorkOrderID	ProductID	OrderQty	StockedQty	ScrappedQty	StartDate	EndDate	DueDate	ScrapReasonID	ModifiedDate
5270	517	2	2	0	2011-10-10 00:00:00	2011-11-01 00:00:00	2011-10-21 00:00:00		2011-11-01 00:00:00
5271	519	7	7	0	2011-10-10 00:00:00	2011-11-01 00:00:00	2011-10-21 00:00:00		2011-11-01 00:00:00
5272	717	1	1	0	2011-10-10 00:00:00	2011-10-20 00:00:00	2011-10-21 00:00:00		2011-10-20 00:00:00
5273	718	1	1	0	2011-10-10 00:00:00	2011-10-20 00:00:00	2011-10-21 00:00:00		2011-10-20 00:00:00
5274	720	3	3	0	2011-10-10 00:00:00	2011-10-20 00:00:00	2011-10-21 00:00:00		2011-10-20 00:00:00
5275	721	2	2	0	2011-10-10 00:00:00	2011-10-20 00:00:00	2011-10-21 00:00:00		2011-10-20 00:00:00
5276	729	1	1	0	2011-10-10 00:00:00	2011-10-20 00:00:00	2011-10-21 00:00:00		2011-10-20 00:00:00
5277	738	1	1	0	2011-10-10 00:00:00	2011-10-20 00:00:00	2011-10-21 00:00:00		2011-10-20 00:00:00
5278	806	2	2	0	2011-10-10 00:00:00	2011-11-01 00:00:00	2011-10-21 00:00:00		2011-11-01 00:00:00
5279	807	7	7	0	2011-10-10 00:00:00	2011-11-01 00:00:00	2011-10-21 00:00:00		2011-11-01 00:00:00
5280	811	2	2	0	2011-10-10 00:00:00	2011-11-01 00:00:00	2011-10-21 00:00:00		2011-11-01 00:00:00
5281	813	7	7	0	2011-10-10 00:00:00	2011-11-01 00:00:00	2011-10-21 00:00:00		2011-11-01 00:00:00
5282	818	2	2	0	2011-10-10 00:00:00	2011-11-01 00:00:00	2011-10-21 00:00:00		2011-11-01 00:00:00
5283	820	7	7	0	2011-10-10 00:00:00	2011-11-01 00:00:00	2011-10-21 00:00:00		2011-11-01 00:00:00
5284	826	2	2	0	2011-10-10 00:00:00	2011-11-01 00:00:00	2011-10-21 00:00:00		2011-11-01 00:00:00
5285	828	7	7	0	2011-10-10 00:00:00	2011-11-01 00:00:00	2011-10-21 00:00:00		2011-11-01 00:00:00
5286	894	9	9	0	2011-10-10 00:00:00	2011-11-01 00:00:00	2011-10-21 00:00:00		2011-11-01 00:00:00
5287	945	9	9	0	2011-10-10 00:00:00	2011-11-01 00:00:00	2011-10-21 00:00:00		2011-11-01 00:00:00
5288	950	2	2	0	2011-10-10 00:00:00	2011-11-01 00:00:00	2011-10-21 00:00:00		2011-11-01 00:00:00
5289	951	7	7	0	2011-10-10 00:00:00	2011-11-01 00:00:00	2011-10-21 00:00:00		2011-11-01 00:00:00
5290	994	2	2	0	2011-10-10 00:00:00	2011-11-01 00:00:00	2011-10-21 00:00:00		2011-11-01 00:00:00
5291	996	7	7	0	2011-10-10 00:00:00	2011-11-01 00:00:00	2011-10-21 00:00:00		2011-11-01 00:00:00
5292	3	90	90	0	2011-10-10 00:00:00	2011-10-20 00:00:00	2011-10-21 00:00:00		2011-10-20 00:00:00
5293	324	18	18	0	2011-10-10 00:00:00	2011-10-20 00:00:00	2011-10-21 00:00:00		2011-10-20 00:00:00
5294	327	9	9	0	2011-10-10 00:00:00	2011-10-20 00:00:00	2011-10-21 00:00:00		2011-10-20 00:00:00
5295	329	18	18	0	2011-10-10 00:00:00	2011-10-20 00:00:00	2011-10-21 00:00:00		2011-10-20 00:00:00
5296	398	9	9	0	2011-10-10 00:00:00	2011-10-20 00:00:00	2011-10-21 00:00:00		2011-10-20 00:00:00
5297	399	9	9	0	2011-10-10 00:00:00	2011-10-20 00:00:00	2011-10-21 00:00:00		2011-10-20 00:00:00
5298	400	4	4	0	2011-10-10 00:00:00	2011-10-20 00:00:00	2011-10-21 00:00:00		2011-10-20 00:00:00
5299	401	14	14	0	2011-10-10 00:00:00	2011-10-20 00:00:00	2011-10-21 00:00:00		2011-10-20 00:00:00
5300	529	9	9	0	2011-10-10 00:00:00	2011-10-20 00:00:00	2011-10-21 00:00:00		2011-10-20 00:00:00
5301	532	36	36	0	2011-10-10 00:00:00	2011-10-20 00:00:00	2011-10-21 00:00:00		2011-10-20 00:00:00
5302	533	9	9	0	2011-10-10 00:00:00	2011-10-20 00:00:00	2011-10-21 00:00:00		2011-10-20 00:00:00
5303	534	9	9	0	2011-10-10 00:00:00	2011-10-20 00:00:00	2011-10-21 00:00:00		2011-10-20 00:00:00
5304	802	2	2	0	2011-10-10 00:00:00	2011-11-01 00:00:00	2011-10-21 00:00:00		2011-11-01 00:00:00
5305	804	7	7	0	2011-10-10 00:00:00	2011-11-01 00:00:00	2011-10-21 00:00:00		2011-11-01 00:00:00
5306	316	18	18	0	2011-10-10 00:00:00	2011-10-20 00:00:00	2011-10-21 00:00:00		2011-10-20 00:00:00
5307	331	18	18	0	2011-10-10 00:00:00	2011-10-20 00:00:00	2011-10-21 00:00:00		2011-10-20 00:00:00
5308	350	9	9	0	2011-10-10 00:00:00	2011-10-20 00:00:00	2011-10-21 00:00:00		2011-10-20 00:00:00
5309	531	9	9	0	2011-10-10 00:00:00	2011-10-20 00:00:00	2011-10-21 00:00:00		2011-10-20 00:00:00
5310	750	1	1	0	2011-10-11 00:00:00	2011-10-22 00:00:00	2011-10-22 00:00:00		2011-10-22 00:00:00
5311	751	1	1	0	2011-10-11 00:00:00	2011-10-22 00:00:00	2011-10-22 00:00:00		2011-10-22 00:00:00
5312	752	2	2	0	2011-10-11 00:00:00	2011-10-22 00:00:00	2011-10-22 00:00:00		2011-10-22 00:00:00
5313	753	4	4	0	2011-10-11 00:00:00	2011-10-22 00:00:00	2011-10-22 00:00:00		2011-10-22 00:00:00
5314	519	8	8	0	2011-10-11 00:00:00	2011-10-22 00:00:00	2011-10-22 00:00:00		2011-10-22 00:00:00
5315	718	1	1	0	2011-10-11 00:00:00	2011-10-21 00:00:00	2011-10-22 00:00:00		2011-10-21 00:00:00
5316	719	1	1	0	2011-10-11 00:00:00	2011-10-21 00:00:00	2011-10-22 00:00:00		2011-10-21 00:00:00
5317	720	2	2	0	2011-10-11 00:00:00	2011-10-21 00:00:00	2011-10-22 00:00:00		2011-10-21 00:00:00
5318	721	4	4	0	2011-10-11 00:00:00	2011-10-21 00:00:00	2011-10-22 00:00:00		2011-10-21 00:00:00
5319	807	8	8	0	2011-10-11 00:00:00	2011-10-22 00:00:00	2011-10-22 00:00:00		2011-10-22 00:00:00
5320	813	8	8	0	2011-10-11 00:00:00	2011-10-22 00:00:00	2011-10-22 00:00:00		2011-10-22 00:00:00
5321	820	8	8	0	2011-10-11 00:00:00	2011-10-22 00:00:00	2011-10-22 00:00:00		2011-10-22 00:00:00
5322	828	8	8	0	2011-10-11 00:00:00	2011-10-22 00:00:00	2011-10-22 00:00:00		2011-10-22 00:00:00
5323	894	8	8	0	2011-10-11 00:00:00	2011-10-22 00:00:00	2011-10-22 00:00:00		2011-10-22 00:00:00
5324	945	8	8	0	2011-10-11 00:00:00	2011-10-22 00:00:00	2011-10-22 00:00:00		2011-10-22 00:00:00
5325	951	8	8	0	2011-10-11 00:00:00	2011-10-22 00:00:00	2011-10-22 00:00:00		2011-10-22 00:00:00
5326	996	8	8	0	2011-10-11 00:00:00	2011-10-22 00:00:00	2011-10-22 00:00:00		2011-10-22 00:00:00
5327	3	80	80	0	2011-10-11 00:00:00	2011-10-21 00:00:00	2011-10-22 00:00:00		2011-10-21 00:00:00
5328	324	16	16	0	2011-10-11 00:00:00	2011-10-21 00:00:00	2011-10-22 00:00:00		2011-10-21 00:00:00
5329	327	8	8	0	2011-10-11 00:00:00	2011-10-21 00:00:00	2011-10-22 00:00:00		2011-10-21 00:00:00
5330	329	16	16	0	2011-10-11 00:00:00	2011-10-21 00:00:00	2011-10-22 00:00:00		2011-10-21 00:00:00
5331	398	8	8	0	2011-10-11 00:00:00	2011-10-21 00:00:00	2011-10-22 00:00:00		2011-10-21 00:00:00
5332	399	8	8	0	2011-10-11 00:00:00	2011-10-21 00:00:00	2011-10-22 00:00:00		2011-10-21 00:00:00
5333	401	16	16	0	2011-10-11 00:00:00	2011-10-21 00:00:00	2011-10-22 00:00:00		2011-10-21 00:00:00
5334	529	8	8	0	2011-10-11 00:00:00	2011-10-21 00:00:00	2011-10-22 00:00:00		2011-10-21 00:00:00
5335	532	32	32	0	2011-10-11 00:00:00	2011-10-21 00:00:00	2011-10-22 00:00:00		2011-10-21 00:00:00
5336	533	8	8	0	2011-10-11 00:00:00	2011-10-21 00:00:00	2011-10-22 00:00:00		2011-10-21 00:00:00
5337	534	8	8	0	2011-10-11 00:00:00	2011-10-21 00:00:00	2011-10-22 00:00:00		2011-10-21 00:00:00
5338	804	8	8	0	2011-10-11 00:00:00	2011-10-22 00:00:00	2011-10-22 00:00:00		2011-10-22 00:00:00
5339	316	16	16	0	2011-10-11 00:00:00	2011-10-21 00:00:00	2011-10-22 00:00:00		2011-10-21 00:00:00
5340	331	16	16	0	2011-10-11 00:00:00	2011-10-21 00:00:00	2011-10-22 00:00:00		2011-10-21 00:00:00
5341	350	8	8	0	2011-10-11 00:00:00	2011-10-21 00:00:00	2011-10-22 00:00:00		2011-10-21 00:00:00
5342	531	8	8	0	2011-10-11 00:00:00	2011-10-21 00:00:00	2011-10-22 00:00:00		2011-10-21 00:00:00
5343	750	1	1	0	2011-10-12 00:00:00	2011-11-05 00:00:00	2011-10-23 00:00:00		2011-11-05 00:00:00
5344	751	2	2	0	2011-10-12 00:00:00	2011-11-05 00:00:00	2011-10-23 00:00:00		2011-11-05 00:00:00
5345	752	1	1	0	2011-10-12 00:00:00	2011-11-05 00:00:00	2011-10-23 00:00:00		2011-11-05 00:00:00
5346	519	4	4	0	2011-10-12 00:00:00	2011-11-05 00:00:00	2011-10-23 00:00:00		2011-11-05 00:00:00
5347	718	1	1	0	2011-10-12 00:00:00	2011-10-22 00:00:00	2011-10-23 00:00:00		2011-10-22 00:00:00
5348	719	2	2	0	2011-10-12 00:00:00	2011-10-22 00:00:00	2011-10-23 00:00:00		2011-10-22 00:00:00
5349	720	1	1	0	2011-10-12 00:00:00	2011-10-22 00:00:00	2011-10-23 00:00:00		2011-10-22 00:00:00
5350	807	4	4	0	2011-10-12 00:00:00	2011-11-05 00:00:00	2011-10-23 00:00:00		2011-11-05 00:00:00
5351	813	4	4	0	2011-10-12 00:00:00	2011-11-05 00:00:00	2011-10-23 00:00:00		2011-11-05 00:00:00
5352	820	4	4	0	2011-10-12 00:00:00	2011-11-05 00:00:00	2011-10-23 00:00:00		2011-11-05 00:00:00
5353	828	4	4	0	2011-10-12 00:00:00	2011-11-05 00:00:00	2011-10-23 00:00:00		2011-11-05 00:00:00
5354	894	4	4	0	2011-10-12 00:00:00	2011-11-05 00:00:00	2011-10-23 00:00:00		2011-11-05 00:00:00
5355	945	4	4	0	2011-10-12 00:00:00	2011-11-05 00:00:00	2011-10-23 00:00:00		2011-11-05 00:00:00
5356	951	4	4	0	2011-10-12 00:00:00	2011-11-05 00:00:00	2011-10-23 00:00:00		2011-11-05 00:00:00
5357	996	4	4	0	2011-10-12 00:00:00	2011-11-05 00:00:00	2011-10-23 00:00:00		2011-11-05 00:00:00
5358	3	40	40	0	2011-10-12 00:00:00	2011-10-22 00:00:00	2011-10-23 00:00:00		2011-10-22 00:00:00
5359	324	8	8	0	2011-10-12 00:00:00	2011-10-22 00:00:00	2011-10-23 00:00:00		2011-10-22 00:00:00
5360	327	4	4	0	2011-10-12 00:00:00	2011-10-22 00:00:00	2011-10-23 00:00:00		2011-10-22 00:00:00
5361	329	8	8	0	2011-10-12 00:00:00	2011-10-22 00:00:00	2011-10-23 00:00:00		2011-10-22 00:00:00
5362	398	4	4	0	2011-10-12 00:00:00	2011-10-22 00:00:00	2011-10-23 00:00:00		2011-10-22 00:00:00
5363	399	4	4	0	2011-10-12 00:00:00	2011-10-22 00:00:00	2011-10-23 00:00:00		2011-10-22 00:00:00
5364	401	8	8	0	2011-10-12 00:00:00	2011-10-22 00:00:00	2011-10-23 00:00:00		2011-10-22 00:00:00
5365	529	4	4	0	2011-10-12 00:00:00	2011-10-22 00:00:00	2011-10-23 00:00:00		2011-10-22 00:00:00
5366	532	16	16	0	2011-10-12 00:00:00	2011-10-22 00:00:00	2011-10-23 00:00:00		2011-10-22 00:00:00
5367	533	4	4	0	2011-10-12 00:00:00	2011-10-22 00:00:00	2011-10-23 00:00:00		2011-10-22 00:00:00
5368	534	4	4	0	2011-10-12 00:00:00	2011-10-22 00:00:00	2011-10-23 00:00:00		2011-10-22 00:00:00
5369	804	4	4	0	2011-10-12 00:00:00	2011-11-05 00:00:00	2011-10-23 00:00:00		2011-11-05 00:00:00
5370	316	8	8	0	2011-10-12 00:00:00	2011-10-22 00:00:00	2011-10-23 00:00:00		2011-10-22 00:00:00
5371	331	8	8	0	2011-10-12 00:00:00	2011-10-22 00:00:00	2011-10-23 00:00:00		2011-10-22 00:00:00
5372	350	4	4	0	2011-10-12 00:00:00	2011-10-22 00:00:00	2011-10-23 00:00:00		2011-10-22 00:00:00
5373	531	4	4	0	2011-10-12 00:00:00	2011-10-22 00:00:00	2011-10-23 00:00:00		2011-10-22 00:00:00
5374	750	1	1	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5375	751	1	1	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5376	752	1	1	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5377	753	1	1	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5378	770	1	1	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5379	775	1	1	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5380	776	1	1	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5381	516	2	2	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5382	517	1	1	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5383	519	4	4	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5384	718	1	1	0	2011-10-13 00:00:00	2011-10-23 00:00:00	2011-10-24 00:00:00		2011-10-23 00:00:00
5385	719	1	1	0	2011-10-13 00:00:00	2011-10-23 00:00:00	2011-10-24 00:00:00		2011-10-23 00:00:00
5386	720	1	1	0	2011-10-13 00:00:00	2011-10-23 00:00:00	2011-10-24 00:00:00		2011-10-23 00:00:00
5387	721	1	1	0	2011-10-13 00:00:00	2011-10-23 00:00:00	2011-10-24 00:00:00		2011-10-23 00:00:00
5388	738	1	1	0	2011-10-13 00:00:00	2011-10-23 00:00:00	2011-10-24 00:00:00		2011-10-23 00:00:00
5389	743	1	1	0	2011-10-13 00:00:00	2011-10-23 00:00:00	2011-10-24 00:00:00		2011-10-23 00:00:00
5390	747	1	1	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5391	806	1	1	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5392	807	6	6	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5393	810	2	2	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5394	811	1	1	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5395	813	4	4	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5396	817	2	2	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5397	818	1	1	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5398	820	4	4	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5399	825	2	2	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5400	826	1	1	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5401	828	4	4	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5402	894	7	7	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5403	945	7	7	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5404	950	1	1	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5405	951	6	6	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5406	994	1	1	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5407	996	6	6	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5408	3	70	70	0	2011-10-13 00:00:00	2011-10-23 00:00:00	2011-10-24 00:00:00		2011-10-23 00:00:00
5409	324	14	14	0	2011-10-13 00:00:00	2011-10-23 00:00:00	2011-10-24 00:00:00		2011-10-23 00:00:00
5410	327	7	7	0	2011-10-13 00:00:00	2011-10-23 00:00:00	2011-10-24 00:00:00		2011-10-23 00:00:00
5411	328	4	4	0	2011-10-13 00:00:00	2011-10-23 00:00:00	2011-10-24 00:00:00		2011-10-23 00:00:00
5412	329	10	10	0	2011-10-13 00:00:00	2011-10-23 00:00:00	2011-10-24 00:00:00		2011-10-23 00:00:00
5413	398	7	7	0	2011-10-13 00:00:00	2011-10-23 00:00:00	2011-10-24 00:00:00		2011-10-23 00:00:00
5414	399	7	7	0	2011-10-13 00:00:00	2011-10-23 00:00:00	2011-10-24 00:00:00		2011-10-23 00:00:00
5415	400	2	2	0	2011-10-13 00:00:00	2011-10-23 00:00:00	2011-10-24 00:00:00		2011-10-23 00:00:00
5416	401	12	12	0	2011-10-13 00:00:00	2011-10-23 00:00:00	2011-10-24 00:00:00		2011-10-23 00:00:00
5417	529	7	7	0	2011-10-13 00:00:00	2011-10-23 00:00:00	2011-10-24 00:00:00		2011-10-23 00:00:00
5418	532	28	28	0	2011-10-13 00:00:00	2011-10-23 00:00:00	2011-10-24 00:00:00		2011-10-23 00:00:00
5419	533	7	7	0	2011-10-13 00:00:00	2011-10-23 00:00:00	2011-10-24 00:00:00		2011-10-23 00:00:00
5420	534	7	7	0	2011-10-13 00:00:00	2011-10-23 00:00:00	2011-10-24 00:00:00		2011-10-23 00:00:00
5421	802	1	1	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5422	804	6	6	0	2011-10-13 00:00:00	2011-10-24 00:00:00	2011-10-24 00:00:00		2011-10-24 00:00:00
5423	316	14	14	0	2011-10-13 00:00:00	2011-10-23 00:00:00	2011-10-24 00:00:00		2011-10-23 00:00:00
5424	331	14	14	0	2011-10-13 00:00:00	2011-10-23 00:00:00	2011-10-24 00:00:00		2011-10-23 00:00:00
5425	350	7	7	0	2011-10-13 00:00:00	2011-10-23 00:00:00	2011-10-24 00:00:00		2011-10-23 00:00:00
5426	531	7	7	0	2011-10-13 00:00:00	2011-10-23 00:00:00	2011-10-24 00:00:00		2011-10-23 00:00:00
5427	749	3	3	0	2011-10-14 00:00:00	2011-11-09 00:00:00	2011-10-25 00:00:00		2011-11-09 00:00:00
5428	750	1	1	0	2011-10-14 00:00:00	2011-11-09 00:00:00	2011-10-25 00:00:00		2011-11-09 00:00:00
5429	751	1	1	0	2011-10-14 00:00:00	2011-11-09 00:00:00	2011-10-25 00:00:00		2011-11-09 00:00:00
5430	753	1	1	0	2011-10-14 00:00:00	2011-11-09 00:00:00	2011-10-25 00:00:00		2011-11-09 00:00:00
5431	519	6	6	0	2011-10-14 00:00:00	2011-11-09 00:00:00	2011-10-25 00:00:00		2011-11-09 00:00:00
5432	717	3	3	0	2011-10-14 00:00:00	2011-10-24 00:00:00	2011-10-25 00:00:00		2011-10-24 00:00:00
5433	718	1	1	0	2011-10-14 00:00:00	2011-10-24 00:00:00	2011-10-25 00:00:00		2011-10-24 00:00:00
5434	719	1	1	0	2011-10-14 00:00:00	2011-10-24 00:00:00	2011-10-25 00:00:00		2011-10-24 00:00:00
5435	721	1	1	0	2011-10-14 00:00:00	2011-10-24 00:00:00	2011-10-25 00:00:00		2011-10-24 00:00:00
5436	807	6	6	0	2011-10-14 00:00:00	2011-11-09 00:00:00	2011-10-25 00:00:00		2011-11-09 00:00:00
5437	813	6	6	0	2011-10-14 00:00:00	2011-11-09 00:00:00	2011-10-25 00:00:00		2011-11-09 00:00:00
5438	820	6	6	0	2011-10-14 00:00:00	2011-11-09 00:00:00	2011-10-25 00:00:00		2011-11-09 00:00:00
5439	828	6	6	0	2011-10-14 00:00:00	2011-11-09 00:00:00	2011-10-25 00:00:00		2011-11-09 00:00:00
5440	894	6	6	0	2011-10-14 00:00:00	2011-11-09 00:00:00	2011-10-25 00:00:00		2011-11-09 00:00:00
5441	945	6	6	0	2011-10-14 00:00:00	2011-11-09 00:00:00	2011-10-25 00:00:00		2011-11-09 00:00:00
5442	951	6	6	0	2011-10-14 00:00:00	2011-11-09 00:00:00	2011-10-25 00:00:00		2011-11-09 00:00:00
5443	996	6	6	0	2011-10-14 00:00:00	2011-11-09 00:00:00	2011-10-25 00:00:00		2011-11-09 00:00:00
5444	3	60	60	0	2011-10-14 00:00:00	2011-10-24 00:00:00	2011-10-25 00:00:00		2011-10-24 00:00:00
5445	324	12	12	0	2011-10-14 00:00:00	2011-10-24 00:00:00	2011-10-25 00:00:00		2011-10-24 00:00:00
5446	327	6	6	0	2011-10-14 00:00:00	2011-10-24 00:00:00	2011-10-25 00:00:00		2011-10-24 00:00:00
5447	329	12	12	0	2011-10-14 00:00:00	2011-10-24 00:00:00	2011-10-25 00:00:00		2011-10-24 00:00:00
5448	398	6	6	0	2011-10-14 00:00:00	2011-10-24 00:00:00	2011-10-25 00:00:00		2011-10-24 00:00:00
5449	399	6	6	0	2011-10-14 00:00:00	2011-10-24 00:00:00	2011-10-25 00:00:00		2011-10-24 00:00:00
5450	401	12	12	0	2011-10-14 00:00:00	2011-10-24 00:00:00	2011-10-25 00:00:00		2011-10-24 00:00:00
5451	529	6	6	0	2011-10-14 00:00:00	2011-10-24 00:00:00	2011-10-25 00:00:00		2011-10-24 00:00:00
5452	532	24	24	0	2011-10-14 00:00:00	2011-10-24 00:00:00	2011-10-25 00:00:00		2011-10-24 00:00:00
5453	533	6	6	0	2011-10-14 00:00:00	2011-10-24 00:00:00	2011-10-25 00:00:00		2011-10-24 00:00:00
5454	534	6	6	0	2011-10-14 00:00:00	2011-10-24 00:00:00	2011-10-25 00:00:00		2011-10-24 00:00:00
5455	804	6	6	0	2011-10-14 00:00:00	2011-11-09 00:00:00	2011-10-25 00:00:00		2011-11-09 00:00:00
5456	316	12	12	0	2011-10-14 00:00:00	2011-10-24 00:00:00	2011-10-25 00:00:00		2011-10-24 00:00:00
5457	331	12	12	0	2011-10-14 00:00:00	2011-10-24 00:00:00	2011-10-25 00:00:00		2011-10-24 00:00:00
5458	350	6	6	0	2011-10-14 00:00:00	2011-10-24 00:00:00	2011-10-25 00:00:00		2011-10-24 00:00:00
5459	531	6	6	0	2011-10-14 00:00:00	2011-10-24 00:00:00	2011-10-25 00:00:00		2011-10-24 00:00:00
5460	749	1	1	0	2011-10-15 00:00:00	2011-10-26 00:00:00	2011-10-26 00:00:00		2011-10-26 00:00:00
5461	750	1	1	0	2011-10-15 00:00:00	2011-10-26 00:00:00	2011-10-26 00:00:00		2011-10-26 00:00:00
5462	752	2	2	0	2011-10-15 00:00:00	2011-10-26 00:00:00	2011-10-26 00:00:00		2011-10-26 00:00:00
5463	753	1	1	0	2011-10-15 00:00:00	2011-10-26 00:00:00	2011-10-26 00:00:00		2011-10-26 00:00:00
5464	764	2	2	0	2011-10-15 00:00:00	2011-10-26 00:00:00	2011-10-26 00:00:00		2011-10-26 00:00:00
5465	517	2	2	0	2011-10-15 00:00:00	2011-10-26 00:00:00	2011-10-26 00:00:00		2011-10-26 00:00:00
5466	519	5	5	0	2011-10-15 00:00:00	2011-10-26 00:00:00	2011-10-26 00:00:00		2011-10-26 00:00:00
5467	717	1	1	0	2011-10-15 00:00:00	2011-10-25 00:00:00	2011-10-26 00:00:00		2011-10-25 00:00:00
5468	718	1	1	0	2011-10-15 00:00:00	2011-10-25 00:00:00	2011-10-26 00:00:00		2011-10-25 00:00:00
5469	720	2	2	0	2011-10-15 00:00:00	2011-10-25 00:00:00	2011-10-26 00:00:00		2011-10-25 00:00:00
5470	721	1	1	0	2011-10-15 00:00:00	2011-10-25 00:00:00	2011-10-26 00:00:00		2011-10-25 00:00:00
5471	727	2	2	0	2011-10-15 00:00:00	2011-10-25 00:00:00	2011-10-26 00:00:00		2011-10-25 00:00:00
5472	806	2	2	0	2011-10-15 00:00:00	2011-10-26 00:00:00	2011-10-26 00:00:00		2011-10-26 00:00:00
5473	807	5	5	0	2011-10-15 00:00:00	2011-10-26 00:00:00	2011-10-26 00:00:00		2011-10-26 00:00:00
5474	811	2	2	0	2011-10-15 00:00:00	2011-10-26 00:00:00	2011-10-26 00:00:00		2011-10-26 00:00:00
5475	813	5	5	0	2011-10-15 00:00:00	2011-10-26 00:00:00	2011-10-26 00:00:00		2011-10-26 00:00:00
5476	818	2	2	0	2011-10-15 00:00:00	2011-10-26 00:00:00	2011-10-26 00:00:00		2011-10-26 00:00:00
5477	820	5	5	0	2011-10-15 00:00:00	2011-10-26 00:00:00	2011-10-26 00:00:00		2011-10-26 00:00:00
5478	826	2	2	0	2011-10-15 00:00:00	2011-10-26 00:00:00	2011-10-26 00:00:00		2011-10-26 00:00:00
5479	828	5	5	0	2011-10-15 00:00:00	2011-10-26 00:00:00	2011-10-26 00:00:00		2011-10-26 00:00:00
5480	894	7	7	0	2011-10-15 00:00:00	2011-10-26 00:00:00	2011-10-26 00:00:00		2011-10-26 00:00:00
5481	945	7	7	0	2011-10-15 00:00:00	2011-10-26 00:00:00	2011-10-26 00:00:00		2011-10-26 00:00:00
5482	950	2	2	0	2011-10-15 00:00:00	2011-10-26 00:00:00	2011-10-26 00:00:00		2011-10-26 00:00:00
5483	951	5	5	0	2011-10-15 00:00:00	2011-10-26 00:00:00	2011-10-26 00:00:00		2011-10-26 00:00:00
5484	994	2	2	0	2011-10-15 00:00:00	2011-10-26 00:00:00	2011-10-26 00:00:00		2011-10-26 00:00:00
5485	996	5	5	0	2011-10-15 00:00:00	2011-10-26 00:00:00	2011-10-26 00:00:00		2011-10-26 00:00:00
5486	3	70	68	2	2011-10-15 00:00:00	2011-10-25 00:00:00	2011-10-26 00:00:00	14	2011-10-25 00:00:00
5487	324	14	14	0	2011-10-15 00:00:00	2011-10-25 00:00:00	2011-10-26 00:00:00		2011-10-25 00:00:00
5488	327	7	7	0	2011-10-15 00:00:00	2011-10-25 00:00:00	2011-10-26 00:00:00		2011-10-25 00:00:00
5489	329	14	14	0	2011-10-15 00:00:00	2011-10-25 00:00:00	2011-10-26 00:00:00		2011-10-25 00:00:00
5490	398	7	7	0	2011-10-15 00:00:00	2011-10-25 00:00:00	2011-10-26 00:00:00		2011-10-25 00:00:00
