TransactionID	ProductID	ReferenceOrderID	ReferenceOrderLineID	TransactionDate	TransactionType	Quantity	ActualCost	ModifiedDate
107953	872	54521	2	2013-08-16 00:00:00	S	1	8
107954	997	54521	1	2013-08-16 00:00:00	S	1	539
107955	864	54522	4	2013-08-16 00:00:00	S	1	63
107956	870	54522	2	2013-08-16 00:00:00	S	1	4
107957	872	54522	3	2013-08-16 00:00:00	S	1	8
107958	999	54522	1	2013-08-16 00:00:00	S	1	539
107959	707	54523	4	2013-08-16 00:00:00	S	1	34
107960	801	54523	1	2013-08-16 00:00:00	S	1	1120
107961	870	54523	3	2013-08-16 00:00:00	S	1	4
107962	872	54523	2	2013-08-16 00:00:00	S	1	8
107963	707	54524	2	2013-08-16 00:00:00	S	1	34
107964	957	54524	1	2013-08-16 00:00:00	S	1	2384
107965	711	54525	2	2013-08-16 00:00:00	S	1	34
107966	966	54525	1	2013-08-16 00:00:00	S	1	2384
107967	866	54526	3	2013-08-16 00:00:00	S	1	63
107968	878	54526	2	2013-08-16 00:00:00	S	1	21
107969	980	54526	1	2013-08-16 00:00:00	S	1	769
107970	359	589	1	2013-08-17 00:00:00	P	3	47
107971	360	589	2	2013-08-17 00:00:00	P	3	45
107972	361	589	3	2013-08-17 00:00:00	P	3	49
107973	362	589	4	2013-08-17 00:00:00	P	3	45
107974	363	589	5	2013-08-17 00:00:00	P	3	43
107975	530	590	1	2013-08-17 00:00:00	P	550	16
107976	4	591	1	2013-08-17 00:00:00	P	3	57
107977	512	592	1	2013-08-17 00:00:00	P	550	37
107978	779	43214	0	2013-08-17 00:00:00	W	2	0	2013-08-17 00:00:00
107979	780	43215	0	2013-08-17 00:00:00	W	2	0	2013-08-17 00:00:00
107980	781	43216	0	2013-08-17 00:00:00	W	1	0	2013-08-17 00:00:00
107981	783	43217	0	2013-08-17 00:00:00	W	1	0	2013-08-17 00:00:00
107982	796	43218	0	2013-08-17 00:00:00	W	1	0	2013-08-17 00:00:00
107983	800	43219	0	2013-08-17 00:00:00	W	2	0	2013-08-17 00:00:00
107984	955	43220	0	2013-08-17 00:00:00	W	1	0	2013-08-17 00:00:00
107985	957	43221	0	2013-08-17 00:00:00	W	1	0	2013-08-17 00:00:00
107986	960	43222	0	2013-08-17 00:00:00	W	1	0	2013-08-17 00:00:00
107987	963	43223	0	2013-08-17 00:00:00	W	1	0	2013-08-17 00:00:00
107988	973	43224	0	2013-08-17 00:00:00	W	1	0	2013-08-17 00:00:00
107989	977	43225	0	2013-08-17 00:00:00	W	2	0	2013-08-17 00:00:00
107990	988	43226	0	2013-08-17 00:00:00	W	1	0	2013-08-17 00:00:00
107991	998	43227	0	2013-08-17 00:00:00	W	2	0	2013-08-17 00:00:00
107992	514	43228	0	2013-08-17 00:00:00	W	1	0	2013-08-17 00:00:00
107993	516	43229	0	2013-08-17 00:00:00	W	6	0	2013-08-17 00:00:00
107994	517	43230	0	2013-08-17 00:00:00	W	4	0	2013-08-17 00:00:00
107995	518	43231	0	2013-08-17 00:00:00	W	3	0	2013-08-17 00:00:00
107996	519	43232	0	2013-08-17 00:00:00	W	1	0	2013-08-17 00:00:00
107997	520	43233	0	2013-08-17 00:00:00	W	2	0	2013-08-17 00:00:00
107998	522	43234	0	2013-08-17 00:00:00	W	2	0	2013-08-17 00:00:00
107999	680	43235	0	2013-08-17 00:00:00	W	1	0	2013-08-17 00:00:00
108000	722	43236	0	2013-08-17 00:00:00	W	2	0	2013-08-17 00:00:00
108001	737	43237	0	2013-08-17 00:00:00	W	2	0	2013-08-17 00:00:00
108002	739	43238	0	2013-08-17 00:00:00	W	2	0	2013-08-17 00:00:00
108003	742	43239	0	2013-08-17 00:00:00	W	1	0	2013-08-17 00:00:00
108004	743	43240	0	2013-08-17 00:00:00	W	1	0	2013-08-17 00:00:00
108005	748	43241	0	2013-08-17 00:00:00	W	2	0	2013-08-17 00:00:00
108006	805	43242	0	2013-08-17 00:00:00	W	7	0	2013-08-17 00:00:00
108007	806	43243	0	2013-08-17 00:00:00	W	10	0	2013-08-17 00:00:00
108008	807	43244	0	2013-08-17 00:00:00	W	2	0	2013-08-17 00:00:00
108009	808	43245	0	2013-08-17 00:00:00	W	1	0	2013-08-17 00:00:00
108010	810	43246	0	2013-08-17 00:00:00	W	6	0	2013-08-17 00:00:00
108011	811	43247	0	2013-08-17 00:00:00	W	4	0	2013-08-17 00:00:00
108012	812	43248	0	2013-08-17 00:00:00	W	3	0	2013-08-17 00:00:00
108013	813	43249	0	2013-08-17 00:00:00	W	1	0	2013-08-17 00:00:00
108014	815	43250	0	2013-08-17 00:00:00	W	1	0	2013-08-17 00:00:00
108015	816	43251	0	2013-08-17 00:00:00	W	6	0	2013-08-17 00:00:00
108016	818	43252	0	2013-08-17 00:00:00	W	4	0	2013-08-17 00:00:00
108017	819	43253	0	2013-08-17 00:00:00	W	3	0	2013-08-17 00:00:00
108018	820	43254	0	2013-08-17 00:00:00	W	1	0	2013-08-17 00:00:00
108019	821	43255	0	2013-08-17 00:00:00	W	4	0	2013-08-17 00:00:00
108020	823	43256	0	2013-08-17 00:00:00	W	1	0	2013-08-17 00:00:00
108021	824	43257	0	2013-08-17 00:00:00	W	6	0	2013-08-17 00:00:00
108022	826	43258	0	2013-08-17 00:00:00	W	4	0	2013-08-17 00:00:00
108023	827	43259	0	2013-08-17 00:00:00	W	3	0	2013-08-17 00:00:00
108024	828	43260	0	2013-08-17 00:00:00	W	1	0	2013-08-17 00:00:00
108025	829	43261	0	2013-08-17 00:00:00	W	4	0	2013-08-17 00:00:00
108026	833	43262	0	2013-08-17 00:00:00	W	1	0	2013-08-17 00:00:00
108027	835	43263	0	2013-08-17 00:00:00	W	2	0	2013-08-17 00:00:00
108028	885	43264	0	2013-08-17 00:00:00	W	1	0	2013-08-17 00:00:00
108029	888	43265	0	2013-08-17 00:00:00	W	1	0	2013-08-17 00:00:00
108030	894	43266	0	2013-08-17 00:00:00	W	19	0	2013-08-17 00:00:00
108031	898	43267	0	2013-08-17 00:00:00	W	1	0	2013-08-17 00:00:00
108032	901	43268	0	2013-08-17 00:00:00	W	1	0	2013-08-17 00:00:00
108033	920	43269	0	2013-08-17 00:00:00	W	1	0	2013-08-17 00:00:00
108034	945	43270	0	2013-08-17 00:00:00	W	19	0	2013-08-17 00:00:00
108035	946	43271	0	2013-08-17 00:00:00	W	2	0	2013-08-17 00:00:00
108036	947	43272	0	2013-08-17 00:00:00	W	2	0	2013-08-17 00:00:00
108037	949	43273	0	2013-08-17 00:00:00	W	7	0	2013-08-17 00:00:00
108038	950	43274	0	2013-08-17 00:00:00	W	10	0	2013-08-17 00:00:00
108039	951	43275	0	2013-08-17 00:00:00	W	2	0	2013-08-17 00:00:00
108040	994	43276	0	2013-08-17 00:00:00	W	9	0	2013-08-17 00:00:00
108041	995	43277	0	2013-08-17 00:00:00	W	7	0	2013-08-17 00:00:00
108042	996	43278	0	2013-08-17 00:00:00	W	3	0	2013-08-17 00:00:00
108043	3	43279	0	2013-08-17 00:00:00	W	190	0	2013-08-17 00:00:00
108044	324	43280	0	2013-08-17 00:00:00	W	38	0	2013-08-17 00:00:00
108045	327	43281	0	2013-08-17 00:00:00	W	19	0	2013-08-17 00:00:00
108046	328	43282	0	2013-08-17 00:00:00	W	14	0	2013-08-17 00:00:00
108047	329	43283	0	2013-08-17 00:00:00	W	16	0	2013-08-17 00:00:00
108048	330	43284	0	2013-08-17 00:00:00	W	8	0	2013-08-17 00:00:00
108049	398	43285	0	2013-08-17 00:00:00	W	19	0	2013-08-17 00:00:00
108050	399	43286	0	2013-08-17 00:00:00	W	19	0	2013-08-17 00:00:00
108051	400	43287	0	2013-08-17 00:00:00	W	10	0	2013-08-17 00:00:00
108052	401	43288	0	2013-08-17 00:00:00	W	28	0	2013-08-17 00:00:00
108053	529	43289	0	2013-08-17 00:00:00	W	19	0	2013-08-17 00:00:00
108054	532	43290	0	2013-08-17 00:00:00	W	76	0	2013-08-17 00:00:00
108055	533	43291	0	2013-08-17 00:00:00	W	19	0	2013-08-17 00:00:00
108056	534	43292	0	2013-08-17 00:00:00	W	19	0	2013-08-17 00:00:00
108057	802	43293	0	2013-08-17 00:00:00	W	7	0	2013-08-17 00:00:00
108058	803	43294	0	2013-08-17 00:00:00	W	3	0	2013-08-17 00:00:00
108059	804	43295	0	2013-08-17 00:00:00	W	9	0	2013-08-17 00:00:00
108060	316	43296	0	2013-08-17 00:00:00	W	38	0	2013-08-17 00:00:00
108061	331	43297	0	2013-08-17 00:00:00	W	38	0	2013-08-17 00:00:00
108062	350	43298	0	2013-08-17 00:00:00	W	19	0	2013-08-17 00:00:00
108063	531	43299	0	2013-08-17 00:00:00	W	19	0	2013-08-17 00:00:00
108064	707	54527	2	2013-08-17 00:00:00	S	1	34
108065	801	54527	1	2013-08-17 00:00:00	S	1	1120
108066	882	54527	3	2013-08-17 00:00:00	S	1	53
108067	707	54528	5	2013-08-17 00:00:00	S	1	34
108068	713	54528	6	2013-08-17 00:00:00	S	1	49
108069	779	54528	1	2013-08-17 00:00:00	S	1	2319
108070	870	54528	4	2013-08-17 00:00:00	S	1	4
108071	871	54528	3	2013-08-17 00:00:00	S	1	9
108072	878	54528	2	2013-08-17 00:00:00	S	1	21
108073	873	54529	2	2013-08-17 00:00:00	S	1	2
108074	928	54529	1	2013-08-17 00:00:00	S	1	24
108075	712	54530	1	2013-08-17 00:00:00	S	1	8
108076	876	54530	2	2013-08-17 00:00:00	S	1	120	2013-08-17 00:00:00
108077	869	54531	1	2013-08-17 00:00:00	S	1	69
108078	707	54532	2	2013-08-17 00:00:00	S	1	34
108079	860	54532	4	2013-08-17 00:00:00	S	1	24
108080	881	54532	3	2013-08-17 00:00:00	S	1	53
108081	922	54532	1	2013-08-17 00:00:00	S	1	3
108082	714	54533	1	2013-08-17 00:00:00	S	1	49
108083	860	54533	2	2013-08-17 00:00:00	S	1	24
108084	712	54534	3	2013-08-17 00:00:00	S	1	8
108085	884	54534	2	2013-08-17 00:00:00	S	1	53
108086	922	54534	1	2013-08-17 00:00:00	S	1	3
108087	707	54535	2	2013-08-17 00:00:00	S	1	34
108088	793	54535	1	2013-08-17 00:00:00	S	1	2443
108089	929	54536	2	2013-08-17 00:00:00	S	1	29
108090	981	54536	1	2013-08-17 00:00:00	S	1	769
108091	708	54537	2	2013-08-17 00:00:00	S	1	34
108092	922	54537	1	2013-08-17 00:00:00	S	1	3
108093	923	54538	1	2013-08-17 00:00:00	S	1	4
108094	934	54538	2	2013-08-17 00:00:00	S	1	28
108095	922	54539	2	2013-08-17 00:00:00	S	1	3
108096	931	54539	1	2013-08-17 00:00:00	S	1	21
108097	873	54540	2	2013-08-17 00:00:00	S	1	2
108098	931	54540	1	2013-08-17 00:00:00	S	1	21
108099	880	54541	3	2013-08-17 00:00:00	S	1	54
108100	923	54541	2	2013-08-17 00:00:00	S	1	4
108101	934	54541	1	2013-08-17 00:00:00	S	1	28
108102	708	54542	3	2013-08-17 00:00:00	S	1	34
108103	922	54542	1	2013-08-17 00:00:00	S	1	3
108104	932	54542	2	2013-08-17 00:00:00	S	1	24
108105	873	54543	2	2013-08-17 00:00:00	S	1	2
108106	933	54543	1	2013-08-17 00:00:00	S	1	32
108107	708	54544	2	2013-08-17 00:00:00	S	1	34
108108	933	54544	1	2013-08-17 00:00:00	S	1	32
108109	858	54545	1	2013-08-17 00:00:00	S	1	24
108110	933	54545	2	2013-08-17 00:00:00	S	1	32
108111	873	54546	2	2013-08-17 00:00:00	S	1	2
108112	876	54546	4	2013-08-17 00:00:00	S	1	120	2013-08-17 00:00:00
108113	877	54546	3	2013-08-17 00:00:00	S	1	7
108114	929	54546	1	2013-08-17 00:00:00	S	1	29
108115	708	54547	3	2013-08-17 00:00:00	S	1	34
108116	921	54547	1	2013-08-17 00:00:00	S	1	4
108117	929	54547	2	2013-08-17 00:00:00	S	1	29
108118	873	54548	3	2013-08-17 00:00:00	S	1	2
108119	921	54548	1	2013-08-17 00:00:00	S	1	4
108120	929	54548	2	2013-08-17 00:00:00	S	1	29
108121	707	54549	3	2013-08-17 00:00:00	S	1	34
108122	921	54549	2	2013-08-17 00:00:00	S	1	4
108123	929	54549	1	2013-08-17 00:00:00	S	1	29
108124	707	54550	3	2013-08-17 00:00:00	S	1	34
108125	921	54550	2	2013-08-17 00:00:00	S	1	4
108126	929	54550	1	2013-08-17 00:00:00	S	1	29
108127	708	54551	2	2013-08-17 00:00:00	S	1	34
108128	871	54551	1	2013-08-17 00:00:00	S	1	9
108129	870	54552	2	2013-08-17 00:00:00	S	1	4
108130	871	54552	1	2013-08-17 00:00:00	S	1	9
108131	880	54552	3	2013-08-17 00:00:00	S	1	54
108132	870	54553	2	2013-08-17 00:00:00	S	1	4
108133	871	54553	1	2013-08-17 00:00:00	S	1	9
108134	869	54554	1	2013-08-17 00:00:00	S	1	69
108135	712	54555	3	2013-08-17 00:00:00	S	1	8
108136	713	54555	2	2013-08-17 00:00:00	S	1	49
108137	869	54555	1	2013-08-17 00:00:00	S	1	69
108138	870	54556	1	2013-08-17 00:00:00	S	1	4
108139	870	54557	1	2013-08-17 00:00:00	S	1	4
108140	877	54557	2	2013-08-17 00:00:00	S	1	7
108141	870	54558	1	2013-08-17 00:00:00	S	1	4
108142	870	54559	1	2013-08-17 00:00:00	S	1	4
108143	864	54560	2	2013-08-17 00:00:00	S	1	63
108144	921	54560	1	2013-08-17 00:00:00	S	1	4
108145	708	54561	3	2013-08-17 00:00:00	S	1	34
108146	713	54561	4	2013-08-17 00:00:00	S	1	49
108147	859	54561	5	2013-08-17 00:00:00	S	1	24
108148	922	54561	1	2013-08-17 00:00:00	S	1	3
108149	932	54561	2	2013-08-17 00:00:00	S	1	24
108150	707	54562	3	2013-08-17 00:00:00	S	1	34
108151	921	54562	1	2013-08-17 00:00:00	S	1	4
108152	930	54562	2	2013-08-17 00:00:00	S	1	35	2013-08-17 00:00:00
108153	877	54563	3	2013-08-17 00:00:00	S	1	7
108154	922	54563	2	2013-08-17 00:00:00	S	1	3
108155	932	54563	1	2013-08-17 00:00:00	S	1	24
108156	712	54564	2	2013-08-17 00:00:00	S	1	8
108157	931	54564	1	2013-08-17 00:00:00	S	1	21
108158	934	54565	1	2013-08-17 00:00:00	S	1	28
108159	923	54566	1	2013-08-17 00:00:00	S	1	4
108160	923	54567	1	2013-08-17 00:00:00	S	1	4
108161	923	54568	1	2013-08-17 00:00:00	S	1	4
108162	934	54568	2	2013-08-17 00:00:00	S	1	28
108163	708	54569	4	2013-08-17 00:00:00	S	1	34
108164	712	54569	3	2013-08-17 00:00:00	S	1	8
108165	923	54569	1	2013-08-17 00:00:00	S	1	4
108166	934	54569	2	2013-08-17 00:00:00	S	1	28
108167	859	54570	3	2013-08-17 00:00:00	S	1	24
108168	923	54570	2	2013-08-17 00:00:00	S	1	4
108169	934	54570	1	2013-08-17 00:00:00	S	1	28
108170	991	54571	1	2013-08-17 00:00:00	S	1	539
108171	707	54572	4	2013-08-17 00:00:00	S	1	34
108172	713	54572	5	2013-08-17 00:00:00	S	1	49
108173	921	54572	3	2013-08-17 00:00:00	S	1	4
108174	929	54572	2	2013-08-17 00:00:00	S	1	29
108175	981	54572	1	2013-08-17 00:00:00	S	1	769
108176	782	54573	1	2013-08-17 00:00:00	S	1	2294
108177	878	54573	2	2013-08-17 00:00:00	S	1	21
108178	880	54573	3	2013-08-17 00:00:00	S	1	54
108179	711	54574	2	2013-08-17 00:00:00	S	1	34
108180	781	54574	1	2013-08-17 00:00:00	S	1	2319
108181	865	54575	4	2013-08-17 00:00:00	S	1	63
108182	922	54575	2	2013-08-17 00:00:00	S	1	3
108183	932	54575	3	2013-08-17 00:00:00	S	1	24
108184	975	54575	1	2013-08-17 00:00:00	S	1	1700
108185	874	54576	2	2013-08-17 00:00:00	S	1	8
108186	998	54576	1	2013-08-17 00:00:00	S	1	539
108187	796	54577	1	2013-08-17 00:00:00	S	1	2443
108188	792	54578	1	2013-08-17 00:00:00	S	1	2443
108189	870	54578	3	2013-08-17 00:00:00	S	1	4
108190	872	54578	2	2013-08-17 00:00:00	S	1	8
108191	881	54578	4	2013-08-17 00:00:00	S	1	53
108192	712	54579	5	2013-08-17 00:00:00	S	1	8
108193	794	54579	1	2013-08-17 00:00:00	S	1	2443
108194	870	54579	3	2013-08-17 00:00:00	S	1	4
108195	872	54579	2	2013-08-17 00:00:00	S	1	8
108196	884	54579	4	2013-08-17 00:00:00	S	1	53
108197	870	54580	3	2013-08-17 00:00:00	S	1	4
108198	872	54580	2	2013-08-17 00:00:00	S	1	8
108199	961	54580	1	2013-08-17 00:00:00	S	1	742
108200	870	54581	3	2013-08-17 00:00:00	S	1	4
108201	872	54581	2	2013-08-17 00:00:00	S	1	8
108202	962	54581	1	2013-08-17 00:00:00	S	1	742
108203	711	54582	5	2013-08-17 00:00:00	S	1	34
108204	781	54582	1	2013-08-17 00:00:00	S	1	2319
108205	870	54582	4	2013-08-17 00:00:00	S	1	4
108206	871	54582	3	2013-08-17 00:00:00	S	1	9
108207	878	54582	2	2013-08-17 00:00:00	S	1	21
108208	708	54583	4	2013-08-17 00:00:00	S	1	34
108209	712	54583	6	2013-08-17 00:00:00	S	1	8
108210	715	54583	5	2013-08-17 00:00:00	S	1	49
108211	870	54583	2	2013-08-17 00:00:00	S	1	4
108212	872	54583	3	2013-08-17 00:00:00	S	1	8
108213	967	54583	1	2013-08-17 00:00:00	S	1	2384
108214	712	54584	2	2013-08-17 00:00:00	S	1	8
108215	999	54584	1	2013-08-17 00:00:00	S	1	539
108216	513	593	1	2013-08-18 00:00:00	P	550	26
108217	317	594	1	2013-08-18 00:00:00	P	550	27
108218	318	594	2	2013-08-18 00:00:00	P	550	33
108219	413	595	1	2013-08-18 00:00:00	P	3	39
108220	414	595	2	2013-08-18 00:00:00	P	3	43
108221	415	595	3	2013-08-18 00:00:00	P	3	39
108222	416	595	4	2013-08-18 00:00:00	P	3	36
108223	417	595	5	2013-08-18 00:00:00	P	3	41
108224	418	595	6	2013-08-18 00:00:00	P	3	36
108225	419	595	7	2013-08-18 00:00:00	P	3	34
108226	420	595	8	2013-08-18 00:00:00	P	3	39
108227	421	595	9	2013-08-18 00:00:00	P	3	47
108228	429	596	1	2013-08-18 00:00:00	P	3	41
108229	430	596	2	2013-08-18 00:00:00	P	3	45
108230	431	596	3	2013-08-18 00:00:00	P	3	41
108231	432	596	4	2013-08-18 00:00:00	P	3	39
108232	322	597	1	2013-08-18 00:00:00	P	60	25
108233	438	598	1	2013-08-18 00:00:00	P	3	41
108234	439	598	2	2013-08-18 00:00:00	P	3	45
108235	440	598	3	2013-08-18 00:00:00	P	3	41
108236	441	598	4	2013-08-18 00:00:00	P	3	39
108237	442	598	5	2013-08-18 00:00:00	P	3	43
108238	941	599	1	2013-08-18 00:00:00	P	550	62
108239	320	600	1	2013-08-18 00:00:00	P	3	45
108240	321	600	2	2013-08-18 00:00:00	P	3	40
108241	322	600	3	2013-08-18 00:00:00	P	60	26
108242	504	601	1	2013-08-18 00:00:00	P	3	48
108243	497	602	1	2013-08-18 00:00:00	P	3	34
108244	323	603	1	2013-08-18 00:00:00	P	3	50
108245	523	604	1	2013-08-18 00:00:00	P	550	10
108246	524	604	2	2013-08-18 00:00:00	P	550	14
108247	492	605	1	2013-08-18 00:00:00	P	60	50
108248	493	605	2	2013-08-18 00:00:00	P	60	57
108249	494	605	3	2013-08-18 00:00:00	P	60	53
108250	495	605	4	2013-08-18 00:00:00	P	60	63
108251	496	605	5	2013-08-18 00:00:00	P	60	48
108252	915	606	1	2013-08-18 00:00:00	P	550	30
108253	916	606	2	2013-08-18 00:00:00	P	550	40
108254	506	607	1	2013-08-18 00:00:00	P	60	9
108255	351	608	1	2013-08-18 00:00:00	P	550	5
108256	352	608	2	2013-08-18 00:00:00	P	550	1
108257	679	608	3	2013-08-18 00:00:00	P	550	5
108258	783	43300	0	2013-08-18 00:00:00	W	1	0	2013-08-18 00:00:00
108259	784	43301	0	2013-08-18 00:00:00	W	2	0	2013-08-18 00:00:00
108260	797	43302	0	2013-08-18 00:00:00	W	1	0	2013-08-18 00:00:00
108261	800	43303	0	2013-08-18 00:00:00	W	1	0	2013-08-18 00:00:00
108262	801	43304	0	2013-08-18 00:00:00	W	1	0	2013-08-18 00:00:00
108263	957	43305	0	2013-08-18 00:00:00	W	1	0	2013-08-18 00:00:00
108264	967	43306	0	2013-08-18 00:00:00	W	1	0	2013-08-18 00:00:00
108265	973	43307	0	2013-08-18 00:00:00	W	2	0	2013-08-18 00:00:00
108266	997	43308	0	2013-08-18 00:00:00	W	3	0	2013-08-18 00:00:00
108267	516	43309	0	2013-08-18 00:00:00	W	3	0	2013-08-18 00:00:00
108268	517	43310	0	2013-08-18 00:00:00	W	3	0	2013-08-18 00:00:00
108269	518	43311	0	2013-08-18 00:00:00	W	5	0	2013-08-18 00:00:00
108270	522	43312	0	2013-08-18 00:00:00	W	2	0	2013-08-18 00:00:00
108271	736	43313	0	2013-08-18 00:00:00	W	3	0	2013-08-18 00:00:00
108272	743	43314	0	2013-08-18 00:00:00	W	1	0	2013-08-18 00:00:00
108273	746	43315	0	2013-08-18 00:00:00	W	2	0	2013-08-18 00:00:00
108274	805	43316	0	2013-08-18 00:00:00	W	3	0	2013-08-18 00:00:00
108275	806	43317	0	2013-08-18 00:00:00	W	8	0	2013-08-18 00:00:00
108276	807	43318	0	2013-08-18 00:00:00	W	2	0	2013-08-18 00:00:00
108277	810	43319	0	2013-08-18 00:00:00	W	3	0	2013-08-18 00:00:00
108278	811	43320	0	2013-08-18 00:00:00	W	3	0	2013-08-18 00:00:00
108279	812	43321	0	2013-08-18 00:00:00	W	5	0	2013-08-18 00:00:00
108280	816	43322	0	2013-08-18 00:00:00	W	3	0	2013-08-18 00:00:00
108281	818	43323	0	2013-08-18 00:00:00	W	3	0	2013-08-18 00:00:00
108282	819	43324	0	2013-08-18 00:00:00	W	5	0	2013-08-18 00:00:00
108283	821	43325	0	2013-08-18 00:00:00	W	2	0	2013-08-18 00:00:00
108284	822	43326	0	2013-08-18 00:00:00	W	1	0	2013-08-18 00:00:00
108285	824	43327	0	2013-08-18 00:00:00	W	3	0	2013-08-18 00:00:00
108286	826	43328	0	2013-08-18 00:00:00	W	3	0	2013-08-18 00:00:00
108287	827	43329	0	2013-08-18 00:00:00	W	5	0	2013-08-18 00:00:00
108288	829	43330	0	2013-08-18 00:00:00	W	2	0	2013-08-18 00:00:00
108289	833	43331	0	2013-08-18 00:00:00	W	2	0	2013-08-18 00:00:00
108290	835	43332	0	2013-08-18 00:00:00	W	1	0	2013-08-18 00:00:00
108291	836	43333	0	2013-08-18 00:00:00	W	1	0	2013-08-18 00:00:00
108292	885	43334	0	2013-08-18 00:00:00	W	1	0	2013-08-18 00:00:00
108293	891	43335	0	2013-08-18 00:00:00	W	1	0	2013-08-18 00:00:00
108294	894	43336	0	2013-08-18 00:00:00	W	13	0	2013-08-18 00:00:00
108295	945	43337	0	2013-08-18 00:00:00	W	13	0	2013-08-18 00:00:00
108296	947	43338	0	2013-08-18 00:00:00	W	2	0	2013-08-18 00:00:00
108297	949	43339	0	2013-08-18 00:00:00	W	3	0	2013-08-18 00:00:00
108298	950	43340	0	2013-08-18 00:00:00	W	8	0	2013-08-18 00:00:00
108299	951	43341	0	2013-08-18 00:00:00	W	2	0	2013-08-18 00:00:00
108300	994	43342	0	2013-08-18 00:00:00	W	6	0	2013-08-18 00:00:00
108301	995	43343	0	2013-08-18 00:00:00	W	5	0	2013-08-18 00:00:00
108302	996	43344	0	2013-08-18 00:00:00	W	2	0	2013-08-18 00:00:00
108303	3	43345	0	2013-08-18 00:00:00	W	130	0	2013-08-18 00:00:00
108304	324	43346	0	2013-08-18 00:00:00	W	26	0	2013-08-18 00:00:00
108305	327	43347	0	2013-08-18 00:00:00	W	13	0	2013-08-18 00:00:00
108306	328	43348	0	2013-08-18 00:00:00	W	6	0	2013-08-18 00:00:00
108307	329	43349	0	2013-08-18 00:00:00	W	16	0	2013-08-18 00:00:00
108308	330	43350	0	2013-08-18 00:00:00	W	4	0	2013-08-18 00:00:00
108309	398	43351	0	2013-08-18 00:00:00	W	13	0	2013-08-18 00:00:00
108310	399	43352	0	2013-08-18 00:00:00	W	13	0	2013-08-18 00:00:00
108311	400	43353	0	2013-08-18 00:00:00	W	6	0	2013-08-18 00:00:00
108312	401	43354	0	2013-08-18 00:00:00	W	20	0	2013-08-18 00:00:00
108313	529	43355	0	2013-08-18 00:00:00	W	13	0	2013-08-18 00:00:00
108314	532	43356	0	2013-08-18 00:00:00	W	52	0	2013-08-18 00:00:00
108315	533	43357	0	2013-08-18 00:00:00	W	13	0	2013-08-18 00:00:00
108316	534	43358	0	2013-08-18 00:00:00	W	13	0	2013-08-18 00:00:00
108317	802	43359	0	2013-08-18 00:00:00	W	3	0	2013-08-18 00:00:00
108318	803	43360	0	2013-08-18 00:00:00	W	5	0	2013-08-18 00:00:00
108319	804	43361	0	2013-08-18 00:00:00	W	5	0	2013-08-18 00:00:00
108320	316	43362	0	2013-08-18 00:00:00	W	26	0	2013-08-18 00:00:00
108321	331	43363	0	2013-08-18 00:00:00	W	26	0	2013-08-18 00:00:00
108322	350	43364	0	2013-08-18 00:00:00	W	13	0	2013-08-18 00:00:00
108323	531	43365	0	2013-08-18 00:00:00	W	13	0	2013-08-18 00:00:00
108324	793	54585	1	2013-08-18 00:00:00	S	1	2443
108325	792	54586	1	2013-08-18 00:00:00	S	1	2443
108326	864	54586	3	2013-08-18 00:00:00	S	1	63
108327	922	54586	2	2013-08-18 00:00:00	S	1	3
108328	933	54586	4	2013-08-18 00:00:00	S	1	32
108329	707	54587	2	2013-08-18 00:00:00	S	1	34
108330	800	54587	1	2013-08-18 00:00:00	S	1	1120
108331	799	54588	1	2013-08-18 00:00:00	S	1	1120
108332	876	54588	4	2013-08-18 00:00:00	S	1	120	2013-08-18 00:00:00
108333	922	54588	3	2013-08-18 00:00:00	S	1	3
108334	932	54588	2	2013-08-18 00:00:00	S	1	24
108335	782	54589	1	2013-08-18 00:00:00	S	1	2294
108336	779	54590	1	2013-08-18 00:00:00	S	1	2319
108337	873	54591	3	2013-08-18 00:00:00	S	1	2
108338	921	54591	1	2013-08-18 00:00:00	S	1	4
108339	930	54591	2	2013-08-18 00:00:00	S	1	35	2013-08-18 00:00:00
108340	708	54592	3	2013-08-18 00:00:00	S	1	34
108341	921	54592	1	2013-08-18 00:00:00	S	1	4
108342	930	54592	2	2013-08-18 00:00:00	S	1	35	2013-08-18 00:00:00
108343	870	54593	2	2013-08-18 00:00:00	S	1	4
108344	871	54593	1	2013-08-18 00:00:00	S	1	9
108345	877	54594	1	2013-08-18 00:00:00	S	1	7
108346	708	54595	2	2013-08-18 00:00:00	S	1	34
108347	715	54595	3	2013-08-18 00:00:00	S	1	49
108348	922	54595	1	2013-08-18 00:00:00	S	1	3
108349	873	54596	1	2013-08-18 00:00:00	S	1	2
108350	879	54597	1	2013-08-18 00:00:00	S	1	159	2013-08-18 00:00:00
108351	712	54598	4	2013-08-18 00:00:00	S	1	8
108352	870	54598	2	2013-08-18 00:00:00	S	1	4
108353	872	54598	3	2013-08-18 00:00:00	S	1	8
108354	974	54598	1	2013-08-18 00:00:00	S	1	1700
108355	712	54599	2	2013-08-18 00:00:00	S	1	8
108356	973	54599	1	2013-08-18 00:00:00	S	1	1700
108357	873	54600	3	2013-08-18 00:00:00	S	1	2
108358	928	54600	2	2013-08-18 00:00:00	S	1	24
108359	990	54600	1	2013-08-18 00:00:00	S	1	539
108360	796	54601	1	2013-08-18 00:00:00	S	1	2443
108361	873	54601	4	2013-08-18 00:00:00	S	1	2
